user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,avg_daily_minutes,lifetime_paid_amount,lifetime_paid_months,plan_id,sub_status,sub_end_date,sub_start_date,plan_name,plan_price,tier,tenure_days,days_since_last_active,engagement_band,price_band
u002118,2025-09-18,2,regular,mobile,organic,2026-01-30,8.114198473282443,499.0,1,PLN_STD,expired,2025-11-17,2025-09-18,Standard,499.0,mid,134,0,low,mid
u002119,2025-09-19,1,value,web,paid_social,2026-01-30,8.574962406015038,1996.0,4,PLN_STD,active,2026-01-30,2025-09-25,Standard,499.0,mid,133,0,medium,mid
u002120,2025-10-28,2,value,web,email,2026-01-30,6.419361702127659,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-28,Basic,299.0,low,94,0,low,low
u002121,2025-11-14,3,regular,web,search,2026-01-30,15.2175,998.0,2,PLN_STD,active,2026-01-30,2025-11-14,Standard,499.0,mid,77,0,medium,mid
u002122,2025-12-30,1,value,web,organic,2026-01-30,7.4271875,499.0,1,PLN_STD,active,2026-01-30,2025-12-30,Standard,499.0,mid,31,0,low,mid
u002123,2025-09-28,3,value,web,referral,2026-01-30,7.272764227642276,897.0,3,PLN_BASIC,cancelled,2026-01-02,2025-10-04,Basic,299.0,low,124,0,low,low
u002124,2025-10-05,1,value,web,organic,2026-01-30,0.6993220338983052,299.0,1,PLN_BASIC,cancelled,2025-11-08,2025-10-09,Basic,299.0,low,117,0,low,low
u002125,2025-11-08,2,value,mobile,email,2026-01-30,7.174880952380952,299.0,1,PLN_BASIC,expired,2026-01-07,2025-11-08,Basic,299.0,low,83,0,low,low
u002126,2025-07-08,2,regular,mobile,search,2026-01-30,14.457425742574259,2994.0,6,PLN_STD,active,2026-01-30,2025-07-11,Standard,499.0,mid,206,0,medium,mid
u002127,2025-07-21,1,regular,mobile,organic,2026-01-30,17.910531914893618,1495.0,5,PLN_BASIC,active,2026-01-30,2025-07-21,Basic,299.0,low,193,0,high,low
u002128,2025-10-08,3,value,mobile,search,2026-01-30,6.914561403508772,598.0,2,PLN_BASIC,active,2026-01-30,2025-10-10,Basic,299.0,low,114,0,low,low
u002129,2025-05-21,2,regular,web,organic,2026-01-30,16.65,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-26,Basic,299.0,low,254,0,high,low
u002130,2025-07-24,3,value,web,paid_social,2026-01-30,0.8052356020942409,0.0,0,PLN_BASIC,expired,2025-08-24,2025-07-25,Basic,299.0,low,190,0,low,low
u002131,2025-11-01,2,value,web,organic,2026-01-30,7.376777777777777,897.0,3,PLN_BASIC,active,2026-01-30,2025-11-01,Basic,299.0,low,90,0,low,low
u002132,2026-01-05,3,value,mobile,referral,2026-01-30,10.03076923076923,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-12,Basic,299.0,low,25,0,medium,low
u002133,2025-09-12,3,regular,web,paid_social,2026-01-30,17.837007299270073,3196.0,4,PLN_PREM,active,2026-01-30,2025-09-13,Premium,799.0,high,140,0,high,high
u002134,2025-08-13,2,premium,web,referral,2026-01-30,25.152037037037037,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-19,Premium,799.0,high,170,0,high,high
u002135,2025-08-23,1,regular,web,referral,2026-01-30,16.85525641025641,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-24,Premium,799.0,high,160,0,high,high
u002136,2025-10-24,2,value,web,organic,2026-01-30,6.546428571428571,299.0,1,PLN_BASIC,expired,2025-12-30,2025-10-31,Basic,299.0,low,98,0,low,low
u002137,2025-09-18,2,value,mobile,search,2026-01-30,7.714242424242424,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-25,Basic,299.0,low,134,0,low,low
u002138,2025-05-10,3,value,mobile,referral,2026-01-30,7.9697619047619055,2093.0,7,PLN_BASIC,cancelled,2026-01-05,2025-05-10,Basic,299.0,low,265,0,low,low
u002139,2025-09-17,2,regular,web,search,2026-01-30,17.450230769230767,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-21,Basic,299.0,low,135,0,high,low
u002140,2025-08-13,2,value,mobile,organic,2026-01-29,6.996167664670658,2495.0,5,PLN_STD,active,2026-01-30,2025-08-13,Standard,499.0,mid,170,0,low,mid
u002141,2025-10-27,1,premium,mobile,organic,2026-01-30,31.22,1497.0,3,PLN_STD,active,2026-01-30,2025-10-27,Standard,499.0,mid,95,0,high,mid
u002142,2025-12-10,2,regular,web,organic,2026-01-30,21.61549019607843,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-13,Basic,299.0,low,51,0,high,low
u002143,2026-01-01,3,regular,web,referral,2026-01-30,11.995666666666667,499.0,1,PLN_STD,cancelled,2026-01-30,2026-01-06,Standard,499.0,mid,29,0,medium,mid
u002144,2025-10-05,1,regular,mobile,search,2026-01-30,11.537521367521368,897.0,3,PLN_BASIC,cancelled,2026-01-05,2025-10-07,Basic,299.0,low,117,0,medium,low
u002145,2025-08-04,2,value,web,paid_social,2026-01-30,9.63938202247191,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-05,Basic,299.0,low,179,0,medium,low
u002146,2025-08-24,3,regular,web,email,2026-01-30,17.814303797468355,2495.0,5,PLN_STD,active,2026-01-30,2025-08-26,Standard,499.0,mid,159,0,high,mid
u002147,2025-06-18,1,value,web,organic,2026-01-30,8.627914691943127,1794.0,6,PLN_BASIC,active,2026-01-30,2025-06-21,Basic,299.0,low,226,0,medium,low
u002148,2025-12-25,1,regular,mobile,paid_social,2026-01-30,25.99,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-28,Basic,299.0,low,36,0,high,low
u002149,2025-12-03,2,regular,mobile,organic,2026-01-30,19.009655172413794,0.0,0,PLN_BASIC,active,2026-01-30,2025-12-06,Basic,299.0,low,58,0,high,low
u002150,2025-12-05,2,value,mobile,organic,2026-01-30,12.935964912280703,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-11,Basic,299.0,low,56,0,medium,low
u002151,2025-07-26,1,regular,web,organic,2026-01-30,17.145054347826086,4794.0,6,PLN_PREM,active,2026-01-30,2025-07-28,Premium,799.0,high,188,0,high,high
u002152,2025-07-24,3,value,web,organic,2026-01-30,8.683756613756614,2994.0,6,PLN_STD,active,2026-01-30,2025-07-27,Standard,499.0,mid,190,0,medium,mid
u002153,2025-12-06,2,value,mobile,search,2026-01-30,3.078928571428572,0.0,0,PLN_BASIC,expired,2026-01-08,2025-12-09,Basic,299.0,low,55,0,low,low
u002154,2025-09-18,3,regular,mobile,search,2026-01-30,6.653507462686567,299.0,1,PLN_BASIC,expired,2025-11-19,2025-09-20,Basic,299.0,low,134,0,low,low
u002155,2025-10-28,3,regular,mobile,organic,2026-01-30,15.110860215053762,1497.0,3,PLN_STD,active,2026-01-30,2025-10-28,Standard,499.0,mid,94,0,medium,mid
u002156,2025-09-04,3,premium,mobile,organic,2026-01-30,26.500503597122304,3196.0,4,PLN_PREM,active,2026-01-30,2025-09-04,Premium,799.0,high,148,0,high,high
u002157,2025-08-24,2,regular,web,paid_social,2026-01-30,16.200256410256408,1996.0,4,PLN_STD,active,2026-01-30,2025-08-26,Standard,499.0,mid,159,0,medium,mid
u002158,2025-10-10,2,regular,mobile,organic,2026-01-30,10.622454545454545,1497.0,3,PLN_STD,cancelled,2026-01-15,2025-10-17,Standard,499.0,mid,112,0,medium,mid
u002159,2025-11-25,2,value,mobile,referral,2026-01-30,10.280606060606061,598.0,2,PLN_BASIC,active,2026-01-30,2025-12-01,Basic,299.0,low,66,0,medium,low
u002160,2025-07-27,1,value,mobile,email,2026-01-30,8.355744680851064,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-29,Basic,299.0,low,187,0,low,low
u002161,2025-11-24,2,premium,mobile,paid_social,2026-01-30,23.61640625,1598.0,2,PLN_PREM,active,2026-01-30,2025-11-30,Premium,799.0,high,67,0,high,high
u002162,2025-07-05,1,value,web,paid_social,2026-01-30,9.631170731707318,2994.0,6,PLN_STD,active,2026-01-30,2025-07-11,Standard,499.0,mid,209,0,medium,mid
u002163,2025-08-14,2,regular,mobile,paid_social,2026-01-30,19.130168820306253,2495.0,5,PLN_STD,active,2026-01-30,2025-08-18,Standard,499.0,mid,169,0,high,mid
u002164,2025-12-20,1,value,web,paid_social,2026-01-30,9.056904761904761,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-26,Basic,299.0,low,41,0,medium,low
u002165,2025-12-30,2,value,web,email,2026-01-30,11.100625,0.0,0,PLN_BASIC,expired,2026-01-30,2025-12-31,Basic,299.0,low,31,0,medium,low
u002166,2025-12-22,1,regular,mobile,email,2026-01-30,23.026842105263157,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-22,Basic,299.0,low,39,0,high,low
u002167,2025-07-23,2,regular,mobile,search,2026-01-30,18.435967741935485,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-25,Basic,299.0,low,191,0,high,low
u002168,2025-12-02,3,regular,unknown,paid_social,2026-01-30,16.825499999999998,799.0,1,PLN_PREM,active,2026-01-30,2025-12-02,Premium,799.0,high,59,0,high,high
u002169,2025-12-25,1,premium,web,referral,2026-01-30,23.816470588235294,499.0,1,PLN_STD,active,2026-01-30,2025-12-28,Standard,499.0,mid,36,0,high,mid
u002170,2026-01-05,3,value,web,organic,2026-01-30,7.074400000000001,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-07,Basic,299.0,low,25,0,low,low
u002171,2025-05-10,3,regular,web,search,2026-01-30,15.357135922330098,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-17,Basic,299.0,low,265,0,medium,low
u002172,2025-11-07,2,value,mobile,paid_social,2026-01-30,3.58144578313253,299.0,1,PLN_BASIC,expired,2026-01-07,2025-11-08,Basic,299.0,low,84,0,low,low
u002173,2026-01-10,2,regular,mobile,paid_social,2026-01-30,16.603809523809524,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-14,Basic,299.0,low,20,0,high,low
u002174,2025-11-12,2,value,mobile,search,2026-01-30,9.853125,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-19,Basic,299.0,low,79,0,medium,low
u002175,2025-07-02,1,regular,web,organic,2026-01-30,15.58889423076923,2994.0,6,PLN_STD,active,2026-01-30,2025-07-06,Standard,499.0,mid,212,0,medium,mid
u002176,2025-11-12,2,value,mobile,organic,2026-01-30,9.32139240506329,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-16,Basic,299.0,low,79,0,medium,low
u002177,2025-05-31,1,regular,mobile,search,2026-01-30,17.748529411764707,6392.0,8,PLN_PREM,active,2026-01-30,2025-06-01,Premium,799.0,high,244,0,high,high
u002178,2025-09-02,3,regular,web,email,2026-01-30,18.374657534246573,1996.0,4,PLN_STD,active,2026-01-30,2025-09-04,Standard,499.0,mid,150,0,high,mid
u002179,2025-10-09,3,premium,mobile,referral,2026-01-30,7.016106194690266,799.0,1,PLN_PREM,cancelled,2025-11-15,2025-10-16,Premium,799.0,high,113,0,low,high
u002180,2025-08-27,3,value,mobile,search,2026-01-30,6.935256410256411,2495.0,5,PLN_STD,active,2026-01-30,2025-08-31,Standard,499.0,mid,156,0,low,mid
u002181,2025-10-27,2,premium,web,organic,2026-01-30,29.353516483516483,1497.0,3,PLN_STD,active,2026-01-30,2025-10-30,Standard,499.0,mid,95,0,high,mid
u002182,2025-07-04,2,value,web,referral,2026-01-30,5.804142857142857,1196.0,4,PLN_BASIC,expired,2025-12-03,2025-07-06,Basic,299.0,low,210,0,low,low
u002183,2025-10-04,3,value,mobile,paid_social,2026-01-30,6.7588888888888885,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-08,Basic,299.0,low,118,0,low,low
u002184,2025-10-13,1,value,mobile,search,2026-01-30,6.454545454545454,897.0,3,PLN_BASIC,cancelled,2026-01-17,2025-10-19,Basic,299.0,low,109,0,low,low
u002185,2025-10-11,1,value,mobile,search,2026-01-30,3.898660714285714,299.0,1,PLN_BASIC,expired,2025-12-12,2025-10-13,Basic,299.0,low,111,0,low,low
u002186,2025-07-16,2,regular,mobile,organic,2026-01-30,17.499384615384617,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-17,Basic,299.0,low,198,0,high,low
u002187,2025-07-20,2,value,web,referral,2026-01-30,7.5396373056994825,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-25,Basic,299.0,low,194,0,low,low
u002188,2025-07-08,2,regular,mobile,paid_social,2026-01-30,16.02384236453202,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-09,Basic,299.0,low,206,0,medium,low
u002189,2025-08-28,1,regular,mobile,search,2026-01-30,13.27635761589404,1196.0,4,PLN_BASIC,cancelled,2026-01-01,2025-09-03,Basic,299.0,low,155,0,medium,low
u002190,2025-09-29,2,regular,web,email,2026-01-30,17.512049180327868,1996.0,4,PLN_STD,active,2026-01-30,2025-09-30,Standard,499.0,mid,123,0,high,mid
u002191,2025-08-03,2,regular,mobile,paid_social,2026-01-30,6.539329608938547,799.0,1,PLN_PREM,expired,2025-10-04,2025-08-05,Premium,799.0,high,180,0,low,high
u002192,2025-08-15,1,regular,web,email,2026-01-30,15.341636363636363,2495.0,5,PLN_STD,active,2026-01-30,2025-08-19,Standard,499.0,mid,168,0,medium,mid
u002193,2025-07-15,1,value,web,search,2026-01-30,4.052222222222222,897.0,3,PLN_BASIC,cancelled,2025-10-19,2025-07-21,Basic,299.0,low,199,0,low,low
u002194,2025-06-28,2,regular,web,search,2026-01-30,16.595384615384617,3493.0,7,PLN_STD,active,2026-01-30,2025-06-28,Standard,499.0,mid,216,0,high,mid
u002195,2025-10-17,3,value,mobile,email,2026-01-30,6.845384615384616,1497.0,3,PLN_STD,active,2026-01-30,2025-10-18,Standard,499.0,mid,105,0,low,mid
u002196,2025-11-25,2,value,unknown,email,2026-01-30,7.376818181818182,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-30,Basic,299.0,low,66,0,low,low
u002197,2025-07-16,2,value,web,email,2026-01-30,7.946700507614213,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-19,Basic,299.0,low,198,0,low,low
u002198,2025-12-07,3,regular,mobile,referral,2026-01-30,18.296296296296298,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-14,Basic,299.0,low,54,0,high,low
u002199,2025-09-25,2,value,web,search,2026-01-30,6.55015625,598.0,2,PLN_BASIC,expired,2025-12-27,2025-09-28,Basic,299.0,low,127,0,low,low
u002200,2025-06-16,3,regular,mobile,organic,2026-01-30,15.384611650485438,2495.0,5,PLN_STD,active,2026-01-30,2025-06-19,Standard,499.0,mid,228,0,medium,mid
u002201,2025-08-04,2,value,mobile,search,2026-01-30,8.766666666666667,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-04,Basic,299.0,low,179,0,medium,low
u002202,2025-05-06,2,regular,web,email,2026-01-30,16.780344827586205,3992.0,8,PLN_STD,active,2026-01-30,2025-05-09,Standard,499.0,mid,269,0,high,mid
u002203,2025-05-14,1,regular,web,search,2026-01-30,6.470392156862745,1495.0,5,PLN_BASIC,cancelled,2025-10-13,2025-05-16,Basic,299.0,low,261,0,low,low
u002204,2025-07-28,1,value,mobile,paid_social,2026-01-30,7.360819672131147,1794.0,6,PLN_BASIC,active,2026-01-30,2025-08-03,Basic,299.0,low,186,0,low,low
u002205,2025-08-27,3,regular,web,email,2026-01-30,16.35012987012987,1996.0,4,PLN_STD,cancelled,2025-12-29,2025-08-31,Standard,499.0,mid,156,0,medium,mid
u002206,2025-11-21,3,regular,web,email,2026-01-30,16.032857142857143,998.0,2,PLN_STD,active,2026-01-30,2025-11-27,Standard,499.0,mid,70,0,medium,mid
u002207,2025-06-07,3,regular,mobile,email,2026-01-30,12.853190476190477,3493.0,7,PLN_STD,cancelled,2026-01-04,2025-06-08,Standard,499.0,mid,237,0,medium,mid
u002208,2025-12-01,3,value,mobile,search,2026-01-30,10.358833333333333,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-05,Basic,299.0,low,60,0,medium,low
u002209,2025-07-02,1,regular,mobile,search,2026-01-30,17.31086956521739,1495.0,5,PLN_BASIC,active,2026-01-30,2025-07-07,Basic,299.0,low,212,0,high,low
u002210,2025-06-08,3,value,mobile,email,2026-01-30,7.113990384615385,1794.0,6,PLN_BASIC,active,2026-01-30,2025-06-09,Basic,299.0,low,236,0,low,low
u002211,2025-10-27,2,value,mobile,organic,2026-01-30,8.324270833333333,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-30,Basic,299.0,low,95,0,low,low
u002212,2025-11-15,3,value,mobile,organic,2026-01-30,9.072,998.0,2,PLN_STD,active,2026-01-30,2025-11-15,Standard,499.0,mid,76,0,medium,mid
u002213,2025-10-03,1,regular,mobile,email,2026-01-30,18.842478632478635,598.0,2,PLN_BASIC,active,2026-01-30,2025-10-03,Basic,299.0,low,119,0,high,low
u002214,2025-06-03,2,value,mobile,paid_social,2026-01-30,0.2636057692307692,299.0,1,PLN_BASIC,cancelled,2025-07-07,2025-06-07,Basic,299.0,low,241,0,low,low
u002215,2025-06-02,3,regular,mobile,search,2026-01-30,14.68247619047619,3992.0,8,PLN_STD,active,2026-01-30,2025-06-03,Standard,499.0,mid,242,0,medium,mid
u002216,2025-08-10,3,value,web,organic,2026-01-30,9.873216374269006,1495.0,5,PLN_BASIC,active,2026-01-30,2025-08-17,Basic,299.0,low,173,0,medium,low
u002217,2025-08-26,2,regular,web,search,2026-01-30,3.7954545454545454,0.0,0,PLN_BASIC,expired,2025-09-30,2025-08-31,Basic,299.0,low,157,0,low,low
u002218,2026-01-10,2,value,web,email,2026-01-30,6.345238095238095,299.0,1,PLN_BASIC,active,2026-01-30,2026-01-14,Basic,299.0,low,20,0,low,low
u002219,2025-07-15,2,regular,web,paid_social,2026-01-30,16.670816326530613,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-18,Basic,299.0,low,199,0,high,low
u002220,2025-06-22,3,regular,web,search,2026-01-30,20.20550505050505,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-27,Basic,299.0,low,222,0,high,low
u002221,2025-12-28,2,regular,web,search,2026-01-30,29.023235294117647,499.0,1,PLN_STD,active,2026-01-30,2025-12-31,Standard,499.0,mid,33,0,high,mid
u002222,2025-06-12,2,value,mobile,referral,2026-01-30,2.8541232227488154,1497.0,3,PLN_STD,cancelled,2025-09-10,2025-06-12,Standard,499.0,mid,232,0,low,mid
u002223,2025-05-11,2,regular,web,email,2026-01-30,5.155142857142857,897.0,3,PLN_BASIC,expired,2025-09-15,2025-05-18,Basic,299.0,low,264,0,low,low
u002224,2025-08-19,2,premium,web,search,2026-01-30,24.21930817610063,2495.0,5,PLN_STD,active,2026-01-30,2025-08-26,Standard,499.0,mid,164,0,high,mid
u002225,2025-08-13,2,premium,web,paid_social,2026-01-30,22.73024691358025,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-19,Premium,799.0,high,170,0,high,high
u002226,2025-10-07,2,value,web,organic,2026-01-30,4.257586206896551,998.0,2,PLN_STD,cancelled,2025-12-09,2025-10-10,Standard,499.0,mid,115,0,low,mid
u002227,2025-12-11,3,regular,mobile,search,2026-01-30,13.696862745098038,499.0,1,PLN_STD,active,2026-01-30,2025-12-16,Standard,499.0,mid,50,0,medium,mid
u002228,2025-12-25,3,value,web,organic,2026-01-30,6.852162162162162,499.0,1,PLN_STD,active,2026-01-30,2025-12-30,Standard,499.0,mid,36,0,low,mid
u002229,2025-07-16,3,value,web,search,2026-01-30,9.013160621761658,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-21,Basic,299.0,low,198,0,medium,low
u002230,2026-01-06,2,regular,mobile,search,2026-01-30,18.8924,499.0,1,PLN_STD,active,2026-01-30,2026-01-08,Standard,499.0,mid,24,0,high,mid
u002231,2025-10-10,2,regular,web,organic,2026-01-30,17.29088495575221,1497.0,3,PLN_STD,active,2026-01-30,2025-10-11,Standard,499.0,mid,112,0,high,mid
u002232,2025-05-22,2,regular,web,organic,2026-01-30,0.0,0.0,0,PLN_BASIC,expired,2025-06-24,2025-05-25,Basic,299.0,low,253,0,low,low
u002233,2025-12-26,3,regular,mobile,organic,2026-01-30,20.783055555555556,499.0,1,PLN_STD,active,2026-01-30,2026-01-02,Standard,499.0,mid,35,0,high,mid
u002234,2025-06-08,2,value,mobile,organic,2026-01-30,8.649565217391304,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-09,Basic,299.0,low,236,0,medium,low
u002235,2025-09-29,2,regular,mobile,paid_social,2026-01-30,17.409421487603307,1996.0,4,PLN_STD,active,2026-01-30,2025-10-02,Standard,499.0,mid,123,0,high,mid
u002236,2025-11-19,2,value,mobile,organic,2026-01-30,2.123150684931507,0.0,0,PLN_BASIC,expired,2025-12-21,2025-11-21,Basic,299.0,low,72,0,low,low
u002237,2025-07-06,2,value,mobile,organic,2026-01-30,2.5162980769230767,897.0,3,PLN_BASIC,cancelled,2025-10-10,2025-07-12,Basic,299.0,low,208,0,low,low
u002238,2025-07-11,2,value,web,email,2026-01-30,8.50255,2994.0,6,PLN_STD,active,2026-01-30,2025-07-14,Standard,499.0,mid,203,0,medium,mid
u002239,2025-09-01,1,premium,mobile,organic,2026-01-30,26.71054794520548,2495.0,5,PLN_STD,active,2026-01-30,2025-09-02,Standard,499.0,mid,151,0,high,mid
u002240,2025-12-13,2,regular,mobile,referral,2026-01-30,13.940416666666666,0.0,0,PLN_STD,active,2026-01-30,2025-12-13,Standard,499.0,mid,48,0,medium,mid
u002241,2025-06-30,2,value,web,paid_social,2026-01-30,4.161674641148325,897.0,3,PLN_BASIC,expired,2025-10-28,2025-06-30,Basic,299.0,low,214,0,low,low
u002242,2025-10-18,1,regular,mobile,paid_social,2026-01-30,12.468737864077669,2397.0,3,PLN_PREM,cancelled,2026-01-22,2025-10-24,Premium,799.0,high,104,0,medium,high
u002243,2025-08-26,3,premium,web,search,2026-01-30,25.412027027027026,2495.0,5,PLN_STD,active,2026-01-30,2025-09-02,Standard,499.0,mid,157,0,high,mid
u002244,2025-06-02,2,premium,mobile,organic,2026-01-30,24.495320197044336,5593.0,7,PLN_PREM,active,2026-01-30,2025-06-07,Premium,799.0,high,242,0,high,high
u002245,2025-10-30,1,regular,mobile,referral,2026-01-30,18.005,499.0,1,PLN_STD,active,2026-01-30,2025-11-05,Standard,499.0,mid,92,0,high,mid
u002246,2025-11-29,3,value,web,referral,2026-01-30,7.655967741935484,299.0,1,PLN_BASIC,active,2026-01-30,2025-12-02,Basic,299.0,low,62,0,low,low
u002247,2025-09-26,2,regular,web,search,2026-01-30,16.92219512195122,1497.0,3,PLN_STD,active,2026-01-30,2025-10-03,Standard,499.0,mid,126,0,high,mid
u002248,2025-06-18,3,regular,mobile,paid_social,2026-01-30,6.1888995215311,998.0,2,PLN_STD,expired,2025-09-18,2025-06-20,Standard,499.0,mid,226,0,low,mid
u002249,2025-06-13,2,premium,mobile,search,2026-01-30,25.1959,5593.0,7,PLN_PREM,active,2026-01-30,2025-06-19,Premium,799.0,high,231,0,high,high
u002250,2025-08-19,3,regular,web,email,2026-01-30,17.235853658536584,3995.0,5,PLN_PREM,active,2026-01-30,2025-08-21,Premium,799.0,high,164,0,high,high
u002251,2025-09-09,2,regular,web,referral,2026-01-30,17.599078014184396,1497.0,3,PLN_STD,active,2026-01-30,2025-09-14,Standard,499.0,mid,143,0,high,mid
u002252,2025-09-20,2,value,mobile,organic,2026-01-30,7.237744360902256,1196.0,4,PLN_BASIC,active,2026-01-30,2025-09-27,Basic,299.0,low,132,0,low,low
u002253,2025-07-05,1,regular,web,referral,2026-01-30,17.761029411764707,2994.0,6,PLN_STD,active,2026-01-30,2025-07-12,Standard,499.0,mid,209,0,high,mid
u002254,2025-09-07,2,value,mobile,email,2026-01-30,4.256338028169014,598.0,2,PLN_BASIC,cancelled,2025-11-13,2025-09-14,Basic,299.0,low,145,0,low,low
u002255,2025-07-18,2,value,mobile,paid_social,2026-01-30,7.492590673575129,1794.0,6,PLN_BASIC,cancelled,2026-01-19,2025-07-23,Basic,299.0,low,196,0,low,low
u002256,2025-10-24,2,regular,web,organic,2026-01-30,5.5491919191919195,299.0,1,PLN_BASIC,cancelled,2025-11-28,2025-10-29,Basic,299.0,low,98,0,low,low
u002257,2025-11-20,2,regular,mobile,referral,2026-01-30,18.263285714285715,998.0,2,PLN_STD,active,2026-01-30,2025-11-22,Standard,499.0,mid,71,0,high,mid
u002258,2025-10-15,3,premium,web,paid_social,2026-01-30,26.471941747572817,1497.0,3,PLN_STD,active,2026-01-30,2025-10-21,Standard,499.0,mid,107,0,high,mid
u002259,2025-05-05,2,regular,mobile,organic,2026-01-30,15.058238095238096,5593.0,7,PLN_PREM,active,2026-01-30,2025-05-11,Premium,799.0,high,270,0,medium,high
u002260,2026-01-09,2,premium,mobile,referral,2026-01-30,23.322857142857142,799.0,1,PLN_PREM,active,2026-01-30,2026-01-11,Premium,799.0,high,21,0,high,high
u002261,2025-05-10,3,regular,web,search,2026-01-30,0.0,0.0,0,PLN_STD,expired,2025-06-11,2025-05-12,Standard,499.0,mid,265,0,low,mid
u002262,2026-01-10,2,regular,web,referral,2026-01-30,10.213333333333333,799.0,1,PLN_PREM,cancelled,2026-01-30,2026-01-10,Premium,799.0,high,20,0,medium,high
u002263,2025-05-12,3,value,web,paid_social,2026-01-30,8.780143540669856,2392.0,8,PLN_BASIC,active,2026-01-30,2025-05-15,Basic,299.0,low,263,0,medium,low
u002264,2025-09-11,3,regular,mobile,organic,2026-01-30,16.615928571428572,1996.0,4,PLN_STD,active,2026-01-30,2025-09-18,Standard,499.0,mid,141,0,high,mid
u002265,2025-05-31,3,value,web,email,2026-01-30,7.698937198067633,3493.0,7,PLN_STD,cancelled,2025-12-31,2025-06-04,Standard,499.0,mid,244,0,low,mid
u002266,2025-05-28,3,value,mobile,search,2026-01-30,8.45875,3493.0,7,PLN_STD,active,2026-01-30,2025-06-03,Standard,499.0,mid,247,0,medium,mid
u002267,2025-10-23,2,value,mobile,search,2026-01-30,7.381111111111111,897.0,3,PLN_BASIC,active,2026-01-30,2025-10-28,Basic,299.0,low,99,0,low,low
u002268,2025-11-03,1,regular,web,search,2026-01-30,14.750689655172414,598.0,2,PLN_BASIC,active,2026-01-30,2025-11-07,Basic,299.0,low,88,0,medium,low
u002269,2025-06-03,2,regular,mobile,organic,2026-01-30,13.626893203883494,2093.0,7,PLN_BASIC,active,2026-01-30,2025-06-10,Basic,299.0,low,241,0,medium,low
u002270,2026-01-05,3,premium,web,paid_social,2026-01-30,39.8752,499.0,1,PLN_STD,active,2026-01-30,2026-01-12,Standard,499.0,mid,25,0,high,mid
u002271,2025-07-24,2,premium,mobile,search,2026-01-30,26.60890710382514,4794.0,6,PLN_PREM,active,2026-01-30,2025-07-26,Premium,799.0,high,190,0,high,high
u002272,2025-07-23,3,premium,web,email,2026-01-30,26.04108695652174,2495.0,5,PLN_STD,active,2026-01-30,2025-07-29,Standard,499.0,mid,191,0,high,mid
u002273,2025-07-18,1,value,mobile,email,2026-01-30,8.384467005076143,1794.0,6,PLN_BASIC,active,2026-01-30,2025-07-20,Basic,299.0,low,196,0,low,low
u002274,2025-08-28,2,premium,web,paid_social,2026-01-30,24.271013513513516,2495.0,5,PLN_STD,cancelled,2026-01-27,2025-08-30,Standard,499.0,mid,155,0,high,mid
u002275,2025-06-18,2,regular,web,organic,2026-01-30,15.002307692307692,3493.0,7,PLN_STD,active,2026-01-30,2025-06-22,Standard,499.0,mid,226,0,medium,mid
u002276,2025-08-19,2,premium,mobile,paid_social,2026-01-30,12.570253164556961,2397.0,3,PLN_PREM,cancelled,2025-11-24,2025-08-26,Premium,799.0,high,164,0,medium,high
u002277,2025-06-26,1,value,mobile,organic,2026-01-30,8.889138755980861,2093.0,7,PLN_BASIC,active,2026-01-30,2025-07-02,Basic,299.0,low,218,0,medium,low
