user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel
U001940,2025-06-26,2,premium,mobile,email
U001941,2025-06-15,1,regular,mobile,referral
U001942,2025-07-07,1,value,,search
U001943,2025-12-10,2,regular,web,organic
U001944,2025-05-12,2,premium,mobile,organic
U001945,2025-08-08,2,regular,mobile,paid_social
U001946,2025-06-03,2,value,web,organic
U001947,2025-06-13,2,value,mobile,search
U001948,2025-12-21,1,premium,web,paid_social
U001949,2025-05-05,1,premium,web,referral
U001950,2025-07-24,3,value,web,referral
U001951,2025-12-20,3,regular,web,paid_social
U001952,2025-10-04,3,value,mobile,search
U001953,2025-05-23,3,value,web,organic
U001954,2025-08-29,2,regular,mobile,paid_social
U001955,2026-01-03,3,regular,web,organic
U001956,2025-08-13,2,regular,web,search
U001957,2025-09-14,1,premium,web,email
U001958,2025-09-15,1,regular,web,search
U001959,2025-10-17,1,value,mobile,paid_social
U001960,2025-06-20,1,regular,mobile,paid_social
U001961,2025-12-01,2,regular,web,referral
U001962,2026-01-08,2,regular,mobile,search
U001963,2025-06-09,3,premium,mobile,search
U001964,2025-11-26,2,regular,mobile,organic
U001965,2025-11-26,1,value,web,paid_social
U001966,2025-11-07,2,value,web,organic
U001967,2025-08-06,2,regular,mobile,search
U001968,2025-08-30,1,premium,mobile,paid_social
U001969,2025-12-01,2,value,web,organic
U001970,2025-06-12,2,value,mobile,search
U001971,2025-11-29,2,regular,web,organic
U001972,2025-12-22,3,value,mobile,organic
U001973,2025-10-23,3,value,web,organic
U001974,2025-07-29,2,premium,mobile,organic
U001975,2025-09-22,1,regular,web,email
U001976,2025-05-17,3,premium,web,email
U001977,2025-12-24,2,regular,mobile,paid_social
U001978,2025-07-29,1,value,web,paid_social
U001979,2025-05-19,2,premium,mobile,paid_social
U001980,2025-11-20,2,value,mobile,referral
U001981,2025-10-17,2,value,web,search
U001982,2025-10-08,1,premium,web,organic
U001983,2025-05-18,2,regular,mobile,paid_social
U001984,2025-11-09,1,premium,mobile,email
U001985,2025-10-11,1,value,mobile,organic
U001986,2025-11-20,1,premium,web,search
U001987,2025-11-28,3,regular,mobile,search
U001988,2025-06-27,2,regular,web,search
U001989,2025-06-26,2,premium,,paid_social
U001990,2025-12-22,2,regular,web,search
U001991,2025-09-15,3,regular,web,email
U001992,2025-08-22,2,regular,mobile,referral
U001993,2025-07-16,3,regular,mobile,organic
U001994,2025-10-12,2,premium,web,referral
U001995,2025-11-10,1,regular,mobile,paid_social
U001996,2025-05-05,2,value,web,search
U001997,2025-09-20,2,value,web,search
U001998,2026-01-09,3,premium,web,referral
U001999,2025-07-14,3,premium,web,search
U002000,2025-07-14,2,premium,web,organic
U002001,2025-12-11,3,value,web,organic
U002002,2025-05-20,2,regular,web,organic
U002003,2025-08-12,2,regular,mobile,paid_social
U002004,2025-08-28,2,regular,mobile,organic
U002005,2025-11-21,1,value,mobile,paid_social
U002006,2025-06-06,3,regular,web,search
U002007,2025-08-21,1,value,mobile,referral
U002008,2025-06-12,2,regular,web,search
U002009,2025-11-18,2,value,mobile,email
U002010,2025-10-10,1,value,mobile,email
U002011,2025-09-06,1,value,web,organic
U002012,2025-08-11,2,premium,web,paid_social
U002013,2025-06-12,1,regular,mobile,organic
U002014,2025-12-22,2,premium,mobile,referral
U002015,2025-10-14,2,regular,mobile,paid_social
U002016,2025-07-24,1,regular,mobile,organic
U002017,2025-08-16,1,value,mobile,organic
U002018,2025-11-03,3,regular,web,search
U002019,2025-11-01,3,value,mobile,referral
U002020,2025-08-28,1,regular,web,referral
U002021,2025-07-20,3,regular,web,organic
U002022,2025-10-17,2,premium,web,organic
U002023,2025-10-17,2,value,mobile,search
U002024,2025-10-02,2,regular,mobile,paid_social
U002025,2025-05-23,2,value,web,organic
U002026,2025-08-31,3,value,web,organic
U002027,2025-10-06,2,regular,web,referral
U002028,2025-12-29,2,regular,mobile,search
U002029,2025-09-13,2,regular,mobile,paid_social
U002030,2025-07-30,1,value,web,search
U002031,2025-09-21,2,premium,web,search
U002032,2025-06-18,1,premium,mobile,paid_social
U002033,2025-05-27,2,regular,web,organic
U002034,2025-10-22,1,premium,web,organic
U002035,2026-01-07,1,value,web,email
U002036,2025-12-03,2,regular,web,referral
U002037,2025-09-28,2,premium,web,paid_social
U002038,2025-05-15,2,regular,mobile,organic
U002039,2026-01-07,1,regular,web,organic
U002040,2025-08-25,2,regular,web,organic
U002041,2025-07-16,2,regular,mobile,email
U002042,2025-12-15,2,regular,mobile,referral
U002043,2025-11-08,2,value,web,search
U002044,2025-11-09,2,value,web,email
U002045,2025-07-13,2,regular,mobile,organic
U002046,2026-01-08,3,regular,web,search
U002047,2025-08-26,3,regular,mobile,organic
U002048,2025-09-15,2,premium,web,organic
U002049,2025-11-09,2,regular,web,email
U002050,2025-10-17,1,regular,web,referral
U002051,2025-06-17,3,regular,mobile,organic
U002052,2025-07-19,2,regular,web,organic
U002053,2025-08-03,2,regular,web,paid_social
U002054,2025-12-28,3,regular,web,organic
U002055,2025-10-31,2,regular,mobile,search
U002056,2025-08-04,1,regular,web,paid_social
U002057,2025-11-05,1,regular,mobile,organic
U002058,2025-11-06,1,regular,mobile,organic
U002059,2025-08-11,2,value,web,organic
U002060,2025-08-14,1,regular,mobile,email
U002061,2025-12-15,3,regular,mobile,search
U002062,2025-09-23,3,value,web,paid_social
U002063,2025-06-11,2,regular,web,organic
U002064,2025-11-01,2,regular,web,paid_social
U002065,2025-09-29,2,regular,web,organic
U002066,2025-09-09,1,regular,web,organic
U002067,2025-11-03,2,value,mobile,paid_social
U002068,2025-12-18,1,value,mobile,paid_social
U002069,2025-07-26,1,value,web,organic
U002070,2025-08-18,2,regular,web,search
U002071,2025-06-21,1,regular,web,email
U002072,2025-10-14,2,regular,web,organic
U002073,2025-08-14,2,regular,web,organic
U002074,2025-07-29,3,value,mobile,search
U002075,2025-10-26,2,value,mobile,organic
U002076,2025-08-15,3,value,web,paid_social
U002077,2025-08-29,2,regular,mobile,paid_social
U002078,2025-08-23,3,value,mobile,search
U002079,2025-07-08,2,regular,mobile,paid_social
U002080,2025-06-05,1,regular,web,search
U002081,2025-11-28,3,regular,web,paid_social
U002082,2025-05-28,2,value,mobile,organic
U002083,2025-07-25,1,value,web,organic
U002084,2025-10-19,1,regular,mobile,paid_social
U002085,2025-06-06,2,regular,web,organic
U002086,2025-10-16,2,value,mobile,organic
U002087,2025-11-04,2,premium,mobile,search
U002088,2025-10-18,3,regular,web,paid_social
U002089,2025-07-20,2,regular,web,organic
U002090,2025-05-09,2,value,mobile,paid_social
U002091,2025-12-13,2,value,web,paid_social
U002092,2025-07-25,3,value,mobile,paid_social
U002093,2025-11-23,1,value,mobile,organic
U002094,2025-06-23,1,regular,web,referral
U002095,2025-06-14,2,regular,mobile,organic
U002096,2025-11-16,2,premium,web,email
U002097,2025-12-26,3,premium,mobile,paid_social
U002098,2025-12-07,2,value,web,organic
U002099,2025-11-09,3,value,web,referral
U002100,2025-07-05,2,regular,web,search
U002101,2025-12-20,1,premium,mobile,search
U002102,2025-10-19,1,premium,mobile,search
U002103,2025-06-17,1,value,mobile,paid_social
U002104,2025-06-06,2,value,web,paid_social
U002105,2025-12-09,2,value,web,referral
U002106,2025-07-13,2,regular,mobile,organic
U002107,2025-11-13,2,regular,mobile,paid_social
U002108,2025-06-08,2,regular,web,paid_social
U002109,2025-07-14,2,regular,mobile,paid_social
U002110,2025-07-15,2,value,web,search
U002111,2025-07-14,2,regular,web,search
U002112,2025-10-21,2,value,mobile,paid_social
U002113,2025-12-20,2,regular,web,organic
U002114,2025-12-19,2,regular,web,organic
U002115,2025-11-07,2,regular,mobile,search
U002116,2025-06-24,2,value,mobile,organic
U002117,2026-01-01,2,regular,web,organic
U002118,2025-09-18,2,regular,mobile,organic
U002119,2025-09-19,1,value,web,paid_social
U002120,2025-10-28,2,value,web,email
U002121,2025-11-14,3,regular,web,search
U002122,2025-12-30,1,value,web,organic
U002123,2025-09-28,3,value,web,referral
U002124,2025-10-05,1,value,web,organic
U002125,2025-11-08,2,value,mobile,email
U002126,2025-07-08,2,regular,mobile,search
U002127,2025-07-21,1,regular,mobile,organic
U002128,2025-10-08,3,value,mobile,search
U002129,2025-05-21,2,regular,web,organic
U002130,2025-07-24,3,value,web,paid_social
U002131,2025-11-01,2,value,web,organic
U002132,2026-01-05,3,value,mobile,referral
U002133,2025-09-12,3,regular,web,paid_social
U002134,2025-08-13,2,premium,web,referral
U002135,2025-08-23,1,regular,web,referral
U002136,2025-10-24,2,value,web,organic
U002137,2025-09-18,2,value,mobile,search
U002138,2025-05-10,3,value,mobile,referral
U002139,2025-09-17,2,regular,web,search
U002140,2025-08-13,2,value,mobile,organic
U002141,2025-10-27,1,premium,mobile,organic
U002142,2025-12-10,2,regular,web,organic
U002143,2026-01-01,3,regular,web,referral
U002144,2025-10-05,1,regular,mobile,search
U002145,2025-08-04,2,value,web,paid_social
U002146,2025-08-24,3,regular,web,email
U002147,2025-06-18,1,value,web,organic
U002148,2025-12-25,1,regular,mobile,paid_social
U002149,2025-12-03,2,regular,mobile,organic
U002150,2025-12-05,2,value,mobile,organic
U002151,2025-07-26,1,regular,web,organic
U002152,2025-07-24,3,value,web,organic
U002153,2025-12-06,2,value,mobile,search
U002154,2025-09-18,3,regular,mobile,search
U002155,2025-10-28,3,regular,mobile,organic
U002156,2025-09-04,3,premium,mobile,organic
U002157,2025-08-24,2,regular,web,paid_social
U002158,2025-10-10,2,regular,mobile,organic
U002159,2025-11-25,2,value,mobile,referral
U002160,2025-07-27,1,value,mobile,email
U002161,2025-11-24,2,premium,mobile,paid_social
U002162,2025-07-05,1,value,web,paid_social
U002163,2025-08-14,2,regular,mobile,paid_social
U002164,2025-12-20,1,value,web,paid_social
U002165,2025-12-30,2,value,web,email
U002166,2025-12-22,1,regular,mobile,email
U002167,2025-07-23,2,regular,mobile,search
U002168,2025-12-02,3,regular,,paid_social
U002169,2025-12-25,1,premium,web,referral
U002170,2026-01-05,3,value,web,organic
U002171,2025-05-10,3,regular,web,search
U002172,2025-11-07,2,value,mobile,paid_social
U002173,2026-01-10,2,regular,mobile,paid_social
U002174,2025-11-12,2,value,mobile,search
U002175,2025-07-02,1,regular,web,organic
U002176,2025-11-12,2,value,mobile,organic
U002177,2025-05-31,1,regular,mobile,search
U002178,2025-09-02,3,regular,web,email
U002179,2025-10-09,3,premium,mobile,referral
U002180,2025-08-27,3,value,mobile,search
U002181,2025-10-27,2,premium,web,organic
U002182,2025-07-04,2,value,web,referral
U002183,2025-10-04,3,value,mobile,paid_social
U002184,2025-10-13,1,value,mobile,search
U002185,2025-10-11,1,value,mobile,search
U002186,2025-07-16,2,regular,mobile,organic
U002187,2025-07-20,2,value,web,referral
U002188,2025-07-08,2,regular,mobile,paid_social
U002189,2025-08-28,1,regular,mobile,search
U002190,2025-09-29,2,regular,web,email
U002191,2025-08-03,2,regular,mobile,paid_social
U002192,2025-08-15,1,regular,web,email
U002193,2025-07-15,1,value,web,search
U002194,2025-06-28,2,regular,web,search
U002195,2025-10-17,3,value,mobile,email
U002196,2025-11-25,2,value,,email
U002197,2025-07-16,2,value,web,email
U002198,2025-12-07,3,regular,mobile,referral
U002199,2025-09-25,2,value,web,search
U002200,2025-06-16,3,regular,mobile,organic
U002201,2025-08-04,2,value,mobile,search
U002202,2025-05-06,2,regular,web,email
U002203,2025-05-14,1,regular,web,search
U002204,2025-07-28,1,value,mobile,paid_social
U002205,2025-08-27,3,regular,web,email
U002206,2025-11-21,3,regular,web,email
U002207,2025-06-07,3,regular,mobile,email
U002208,2025-12-01,3,value,mobile,search
U002209,2025-07-02,1,regular,mobile,search
U002210,2025-06-08,3,value,mobile,email
U002211,2025-10-27,2,value,mobile,organic
U002212,2025-11-15,3,value,mobile,organic
U002213,2025-10-03,1,regular,mobile,email
U002214,2025-06-03,2,value,mobile,paid_social
U002215,2025-06-02,3,regular,mobile,search
U002216,2025-08-10,3,value,web,organic
U002217,2025-08-26,2,regular,web,search
U002218,2026-01-10,2,value,web,email
U002219,2025-07-15,2,regular,web,paid_social
U002220,2025-06-22,3,regular,web,search
U002221,2025-12-28,2,regular,web,search
U002222,2025-06-12,2,value,mobile,referral
U002223,2025-05-11,2,regular,web,email
U002224,2025-08-19,2,premium,web,search
U002225,2025-08-13,2,premium,web,paid_social
U002226,2025-10-07,2,value,web,organic
U002227,2025-12-11,3,regular,mobile,search
U002228,2025-12-25,3,value,web,organic
U002229,2025-07-16,3,value,web,search
U002230,2026-01-06,2,regular,mobile,search
U002231,2025-10-10,2,regular,web,organic
U002232,2025-05-22,2,regular,web,organic
U002233,2025-12-26,3,regular,mobile,organic
U002234,2025-06-08,2,value,mobile,organic
U002235,2025-09-29,2,regular,mobile,paid_social
U002236,2025-11-19,2,value,mobile,organic
U002237,2025-07-06,2,value,mobile,organic
U002238,2025-07-11,2,value,web,email
U002239,2025-09-01,1,premium,mobile,organic
U002240,2025-12-13,2,regular,mobile,referral
U002241,2025-06-30,2,value,web,paid_social
U002242,2025-10-18,1,regular,mobile,paid_social
U002243,2025-08-26,3,premium,web,search
U002244,2025-06-02,2,premium,mobile,organic
U002245,2025-10-30,1,regular,mobile,referral
U002246,2025-11-29,3,value,web,referral
U002247,2025-09-26,2,regular,web,search
U002248,2025-06-18,3,regular,mobile,paid_social
U002249,2025-06-13,2,premium,mobile,search
U002250,2025-08-19,3,regular,web,email
U002251,2025-09-09,2,regular,web,referral
U002252,2025-09-20,2,value,mobile,organic
U002253,2025-07-05,1,regular,web,referral
U002254,2025-09-07,2,value,mobile,email
U002255,2025-07-18,2,value,mobile,paid_social
U002256,2025-10-24,2,regular,web,organic
U002257,2025-11-20,2,regular,mobile,referral
U002258,2025-10-15,3,premium,web,paid_social
U002259,2025-05-05,2,regular,mobile,organic
U002260,2026-01-09,2,premium,mobile,referral
U002261,2025-05-10,3,regular,web,search
U002262,2026-01-10,2,regular,web,referral
U002263,2025-05-12,3,value,web,paid_social
U002264,2025-09-11,3,regular,mobile,organic
U002265,2025-05-31,3,value,web,email
U002266,2025-05-28,3,value,mobile,search
U002267,2025-10-23,2,value,mobile,search
U002268,2025-11-03,1,regular,web,search
U002269,2025-06-03,2,regular,mobile,organic
U002270,2026-01-05,3,premium,web,paid_social
U002271,2025-07-24,2,premium,mobile,search
U002272,2025-07-23,3,premium,web,email
U002273,2025-07-18,1,value,mobile,email
U002274,2025-08-28,2,premium,web,paid_social
U002275,2025-06-18,2,regular,web,organic
U002276,2025-08-19,2,premium,mobile,paid_social
U002277,2025-06-26,1,value,mobile,organic
U002278,2025-05-17,1,value,mobile,referral
U002279,2025-08-05,3,premium,mobile,search
U002280,2025-10-20,2,value,web,email
U002281,2025-11-12,1,value,mobile,search
U002282,2025-08-01,1,regular,web,organic
U002283,2025-07-25,2,value,web,email
U002284,2025-11-18,1,value,mobile,search
U002285,2025-10-22,2,premium,mobile,referral
U002286,2025-11-29,3,premium,web,email
U002287,2025-12-18,1,premium,web,search
U002288,2025-11-27,2,value,mobile,search
U002289,2025-12-26,1,value,web,search
U002290,2025-08-17,2,regular,web,referral
U002291,2025-08-12,3,regular,web,email
U002292,2025-07-24,2,value,web,organic
U002293,2025-07-03,3,regular,web,paid_social
U002294,2025-11-08,1,premium,mobile,organic
U002295,2025-10-31,2,regular,web,paid_social
U002296,2025-11-22,2,regular,web,referral
U002297,2025-06-16,2,regular,mobile,referral
U002298,2025-09-05,3,value,mobile,search
U002299,2025-06-29,1,value,mobile,search
U002300,2025-12-15,3,regular,mobile,organic
U002301,2025-07-11,3,regular,mobile,organic
U002302,2025-06-10,2,regular,mobile,search
U002303,2025-09-25,2,regular,mobile,referral
U002304,2025-12-11,2,value,mobile,search
U002305,2025-12-20,2,value,mobile,organic
U002306,2025-05-29,3,value,web,paid_social
U002307,2025-07-25,2,value,mobile,organic
U002308,2025-06-12,3,regular,mobile,organic
U002309,2025-07-21,2,regular,web,email
U002310,2025-09-15,2,premium,mobile,organic
U002311,2025-07-14,2,regular,web,search
U002312,2025-05-21,2,regular,web,search
U002313,2025-09-10,3,value,mobile,organic
U002314,2025-05-18,1,regular,web,organic
U002315,2025-06-30,3,value,web,organic
U002316,2025-05-05,3,premium,web,search
U002317,2025-05-26,3,regular,mobile,referral
U002318,2025-08-22,2,value,web,search
U002319,2025-12-04,3,value,mobile,search
U002320,2025-11-15,2,value,mobile,search
U002321,2025-05-29,3,premium,mobile,email
U002322,2025-05-13,1,value,mobile,organic
U002323,2025-07-28,2,value,mobile,referral
U002324,2025-10-15,2,value,web,organic
U002325,2025-11-08,2,regular,mobile,email
U002326,2025-11-27,2,regular,web,organic
U002327,2025-07-29,3,regular,web,organic
U002328,2025-06-16,2,value,web,search
U002329,2025-05-11,2,value,mobile,organic
U002330,2025-06-10,1,premium,web,paid_social
U002331,2025-05-21,3,value,mobile,paid_social
U002332,2025-12-07,3,value,web,paid_social
U002333,2025-07-11,2,regular,web,organic
U002334,2025-11-27,2,value,web,paid_social
U002335,2025-09-20,3,value,mobile,organic
U002336,2025-09-17,3,regular,web,email
U002337,2025-08-27,2,regular,web,paid_social
U002338,2025-11-26,2,value,web,paid_social
U002339,2025-05-15,3,value,web,referral
U002340,2025-05-28,2,regular,mobile,paid_social
U002341,2025-08-19,3,value,web,search
U002342,2025-08-12,2,value,web,organic
U002343,2025-09-18,3,regular,mobile,paid_social
U002344,2025-11-06,1,regular,web,search
U002345,2025-09-29,1,premium,web,organic
U002346,2025-07-08,3,value,mobile,referral
U002347,2025-07-26,3,value,mobile,organic
U002348,2025-11-09,3,regular,mobile,paid_social
U002349,2025-06-24,3,regular,web,organic
U002350,2025-09-08,2,value,web,search
U002351,2025-09-17,2,regular,web,referral
U002352,2025-11-09,1,value,web,organic
U002353,2025-10-31,2,regular,web,paid_social
U002354,2025-08-29,1,regular,mobile,paid_social
U002355,2025-07-21,3,regular,mobile,referral
U002356,2025-08-05,1,premium,web,organic
U002357,2025-08-16,1,premium,web,referral
U002358,2025-06-29,1,value,mobile,search
U002359,2025-10-08,1,value,web,search
U002360,2025-06-26,1,regular,web,search
U002361,2025-10-14,2,value,web,search
U002362,2025-11-09,2,regular,mobile,search
U002363,2026-01-01,2,value,mobile,organic
U002364,2025-06-03,3,premium,web,search
U002365,2025-11-11,2,regular,web,paid_social
U002366,2025-05-26,2,regular,mobile,search
U002367,2025-07-28,2,regular,mobile,organic
U002368,2025-06-18,1,value,mobile,search
U002369,2025-06-14,2,premium,web,search
U002370,2025-06-18,3,value,mobile,paid_social
U002371,2025-05-16,2,value,mobile,email
U002372,2025-11-27,2,value,mobile,search
U002373,2025-05-20,2,regular,web,paid_social
U002374,2025-08-13,3,value,mobile,organic
U002375,2025-10-27,2,value,web,email
U002376,2026-01-08,2,value,web,organic
U002377,2025-12-05,3,value,web,search
U002378,2025-06-08,2,value,mobile,organic
U002379,2026-01-07,2,regular,web,organic
U002380,2025-10-16,1,value,mobile,referral
U002381,2025-06-19,1,value,web,organic
U002382,2025-08-25,3,regular,web,organic
U002383,2025-12-21,2,regular,web,organic
U002384,2025-08-11,2,value,mobile,email
U002385,2025-06-20,2,value,web,referral
U002386,2025-12-10,1,value,web,email
U002387,2025-12-30,3,premium,web,referral
U002388,2026-01-04,1,value,web,email
U002389,2025-12-30,3,value,web,search
U002390,2025-12-10,2,regular,web,organic
U002391,2025-08-27,2,value,web,organic
U002392,2025-06-22,1,value,mobile,organic
U002393,2025-10-06,3,value,web,paid_social
U002394,2025-06-29,1,regular,web,organic
U002395,2025-08-31,1,regular,web,organic
U002396,2025-10-16,3,regular,web,paid_social
U002397,2025-12-28,2,regular,mobile,organic
U002398,2025-07-16,2,value,web,organic
U002399,2025-07-07,1,premium,web,organic
U002400,2025-11-05,3,regular,mobile,paid_social
U002401,2025-05-06,2,regular,web,organic
U002402,2025-09-24,1,regular,mobile,organic
U002403,2025-11-08,2,value,mobile,organic
U002404,2025-09-20,1,value,web,paid_social
U002405,2025-08-09,2,regular,web,organic
U002406,2025-11-28,1,value,web,organic
U002407,2025-08-06,1,regular,web,email
U002408,2025-10-30,2,value,web,referral
U002409,2025-08-29,3,value,mobile,organic
U002410,2025-05-11,1,premium,web,organic
U002411,2025-09-15,1,regular,web,organic
U002412,2025-05-17,3,regular,web,paid_social
U002413,2025-12-24,3,value,mobile,organic
U002414,2025-10-02,2,regular,mobile,email
U002415,2025-08-06,1,premium,web,referral
U002416,2025-09-04,2,regular,mobile,paid_social
U002417,2025-10-07,1,regular,web,organic
U002418,2025-07-09,1,regular,mobile,referral
U002419,2025-07-16,2,value,mobile,paid_social
U002420,2025-08-18,2,regular,mobile,referral
U002421,2025-07-08,2,premium,web,organic
U002422,2025-11-11,2,regular,web,paid_social
U002423,2025-05-31,2,regular,mobile,referral
U002424,2025-11-28,2,regular,web,email
U002425,2025-07-31,3,regular,web,paid_social
U002426,2025-09-22,3,premium,mobile,search
U002427,2025-06-13,2,regular,mobile,search
U002428,2025-08-09,2,value,mobile,paid_social
U002429,2025-11-10,2,value,mobile,email
U002430,2025-07-11,1,regular,mobile,paid_social
U002431,2025-06-07,2,value,web,organic
U002432,2025-09-13,1,regular,mobile,organic
U002433,2025-06-14,2,regular,mobile,paid_social
U002434,2025-07-23,2,regular,mobile,referral
U002435,2025-08-26,1,value,web,organic
U002436,2025-09-23,1,regular,web,search
U002437,2025-10-12,2,regular,mobile,email
U002438,2025-10-21,3,value,web,search
U002439,2025-12-02,2,regular,web,organic
U002440,2025-05-21,2,regular,mobile,search
U002441,2025-08-03,1,regular,web,search
U002442,2025-05-05,2,value,web,organic
U002443,2025-05-07,1,value,web,paid_social
U002444,2025-06-27,2,regular,web,paid_social
U002445,2025-10-02,3,value,mobile,paid_social
U002446,2025-12-15,2,regular,web,paid_social
U002447,2025-11-15,2,regular,web,organic
U002448,2025-10-14,1,value,web,organic
U002449,2025-11-16,1,regular,web,organic
U002450,2025-06-17,2,premium,web,organic
U002451,2025-12-01,3,regular,web,paid_social
U002452,2025-12-14,1,regular,web,organic
U002453,2025-05-28,2,regular,web,paid_social
U002454,2025-08-30,2,value,web,organic
U002455,2025-11-29,1,value,web,organic
U002456,2025-09-01,1,regular,web,organic
U002457,2025-12-01,2,regular,web,search
U002458,2025-12-25,2,value,web,paid_social
U002459,2025-09-01,2,value,web,referral
U002460,2025-05-19,2,regular,web,organic
U002461,2025-07-29,3,value,mobile,paid_social
U002462,2025-06-28,3,regular,web,paid_social
U002463,2025-09-01,3,regular,mobile,organic
U002464,2025-09-29,3,regular,mobile,organic
U002465,2025-08-29,3,value,web,organic
U002466,2025-06-23,3,value,web,organic
U002467,2025-07-19,2,regular,web,referral
U002468,2025-10-22,3,regular,web,search
U002469,2025-05-11,3,value,web,search
U002470,2025-06-27,2,regular,web,paid_social
U002471,2025-12-14,2,regular,mobile,search
U002472,2025-05-29,2,value,web,paid_social
U002473,2025-08-17,3,regular,mobile,organic
U002474,2025-06-25,2,value,mobile,search
U002475,2025-05-31,3,regular,web,organic
U002476,2025-08-19,3,value,mobile,organic
U002477,2025-09-12,3,regular,mobile,organic
U002478,2025-06-18,1,value,web,paid_social
U002479,2025-05-24,2,regular,web,paid_social
U002480,2025-06-07,3,regular,web,paid_social
U002481,2025-10-15,3,premium,web,organic
U002482,2025-12-06,3,regular,web,email
U002483,2025-06-19,2,regular,web,organic
U002484,2025-07-24,2,value,web,referral
U002485,2025-07-30,1,value,mobile,paid_social
U002486,2025-08-03,3,value,web,paid_social
U002487,2025-07-05,2,regular,web,search
U002488,2025-05-18,2,regular,web,paid_social
U002489,2025-09-13,3,regular,mobile,paid_social
U002490,2025-08-02,2,regular,mobile,organic
U002491,2025-07-29,1,regular,web,referral
U002492,2025-07-10,1,value,mobile,organic
U002493,2025-12-24,3,value,web,search
U002494,2025-10-05,2,regular,mobile,paid_social
U002495,2025-08-18,1,value,mobile,referral
U002496,2025-06-25,2,value,web,search
U002497,2025-11-22,2,premium,mobile,organic
U002498,2025-12-13,3,premium,mobile,search
U002499,2025-05-13,2,regular,mobile,organic
U002500,2025-12-24,1,value,web,search
