touch_id,user_id,touch_date,channel,campaign_type,offer_pct,delivered,clicked,redeemed
T00004021,U002384,2025-11-11,email,renewal_reminder,0,1,1,0
T00004022,U002385,2025-09-19,push,,0,1,0,0
T00004023,U002386,2026-01-05,inapp,renewal_reminder,0,1,0,0
T00004024,U002387,2026-01-25,Email,renewal_reminder,0,1,0,0
T00004025,U002390,2026-01-11,inapp,renewal_reminder,0,1,0,0
T00004026,U002391,2025-10-25,email,renewal_reminder,0,1,0,0
T00004027,U002391,2025-11-25,email,renewal_reminder,0,1,0,0
T00004028,U002392,2025-10-22,push,renewal_reminder,0,1,0,0
T00004029,U002392,2025-11-18,push,renewal_reminder,0,1,0,0
T00004030,U002392,2025-12-17,email,renewal_reminder,0,1,0,0
T00004031,U002393,2025-11-02,email,renewal_reminder,0,1,0,0
T00004032,U002393,2026-01-01,push,renewal_reminder,0,1,0,0
T00004033,U002394,2025-07-24,push,renewal_reminder,0,1,0,0
T00004034,U002394,2025-09-25,email,renewal_reminder,0,1,0,0
T00004035,U002394,2026-01-23,email,renewal_reminder,0,1,1,0
T00004036,U002395,2025-10-29,EMAIL,renewal_reminder,0,1,0,0
T00004037,U002395,2025-12-27,inapp,renewal_reminder,0,1,0,0
T00004038,U002396,2025-11-15,push,renewal_reminder,0,1,1,0
T00004039,U002396,2026-01-14,inapp,renewal_reminder,0,1,1,0
T00004040,U002397,2026-01-20,email,renewal_reminder,0,1,0,0
T00004041,U002398,2025-11-07,email,renewal_reminder,0,1,0,0
T00004042,U002399,2025-07-30,inapp,renewal_reminder,0,1,0,0
T00004043,U002399,2025-09-28,inapp,renewal_reminder,0,1,0,0
T00004044,U002399,2025-10-29,email,renewal_reminder,0,1,0,0
T00004045,U002399,2025-11-28,push,renewal_reminder,0,1,0,0
T00004046,U002399,2025-12-31,inapp,renewal_reminder,0,1,1,0
T00004047,U002400,2025-12-30,email,renewal_reminder,0,1,0,0
T00004048,U002401,2025-08-02,inapp,renewal_reminder,0,1,0,0
T00004049,U002401,2025-09-02,inapp,renewal_reminder,0,1,0,0
T00004050,U002402,2025-12-20,push,renewal_reminder,0,1,0,0
T00004051,U002402,2026-01-23,email,renewal_reminder,0,1,0,0
T00004052,U002403,2026-01-08,email,renewal_reminder,0,1,0,0
T00004053,U002404,2025-10-17,push,renewal_reminder,0,1,1,0
T00004054,U002404,2025-11-17,email,renewal_reminder,0,1,0,0
T00004055,U002404,2026-01-15,inapp,renewal_reminder,0,1,0,0
T00004056,U002405,2025-09-05,push,renewal_reminder,0,1,0,0
T00004057,U002405,2025-12-03,inapp,renewal_reminder,0,1,0,0
T00004058,U002405,2026-01-03,email,renewal_reminder,0,1,1,0
T00004059,U002407,2025-08-31,email,renewal_reminder,0,1,0,0
T00004060,U002407,2025-10-02,push,renewal_reminder,0,1,0,0
T00004061,U002408,2025-12-28,push,renewal_reminder,0,1,0,0
T00004062,U002409,2025-10-02,email,renewal_reminder,0,1,1,0
T00004063,U002409,2025-11-27,email,renewal_reminder,0,1,0,0
T00004064,U002409,2025-12-28,email,renewal_reminder,0,1,0,0
T00004065,U002410,2025-07-10,email,renewal_reminder,0,1,0,0
T00004066,U002410,2025-09-08,email,renewal_reminder,0,1,0,0
T00004067,U002410,2025-10-08,email,renewal_reminder,0,1,0,0
T00004068,U002410,2025-11-10,email,renewal_reminder,0,1,0,0
T00004069,U002410,2025-12-11,EMAIL,renewal_reminder,0,1,0,0
T00004070,U002410,2026-01-06,push,renewal_reminder,0,1,0,0
T00004071,U002411,2026-01-11,email,renewal_reminder,0,1,0,0
T00004072,U002412,2025-09-15,push,renewal_reminder,0,1,0,0
T00004073,U002412,2025-11-12,push,renewal_reminder,0,1,0,0
T00004074,U002412,2026-01-09,email,renewal_reminder,0,1,0,0
T00004075,U002413,2026-01-19,email,renewal_reminder,0,1,0,0
T00004076,U002414,2025-12-03,push,renewal_reminder,0,1,0,0
T00004077,U002415,2025-10-05,push,renewal_reminder,0,1,0,0
T00004078,U002415,2025-11-04,push,renewal_reminder,0,1,0,0
T00004079,U002416,2025-10-02,inapp,renewal_reminder,0,1,0,0
T00004080,U002416,2025-11-30,email,renewal_reminder,0,1,0,0
T00004081,U002417,2025-11-04,inapp,renewal_reminder,0,1,0,0
T00004082,U002417,2025-12-05,push,renewal_reminder,0,1,0,0
T00004083,U002418,2025-09-04,inapp,renewal_reminder,0,1,0,0
T00004084,U002418,2026-01-02,push,renewal_reminder,0,1,0,0
T00004085,U002419,2025-08-16,email,renewal_reminder,0,1,1,0
T00004086,U002419,2025-09-15,email,renewal_reminder,0,1,0,0
T00004087,U002419,2025-11-14,email,renewal_reminder,0,1,0,0
T00004088,U002419,2025-12-13,email,renewal_reminder,0,1,0,0
T00004089,U002420,2025-10-19,email,renewal_reminder,0,1,0,0
T00004090,U002421,2025-08-04,push,renewal_reminder,0,1,1,0
T00004091,U002421,2025-08-31,email,renewal_reminder,0,1,1,0
T00004092,U002421,2025-09-30,email,renewal_reminder,0,1,0,0
T00004093,U002421,2025-12-29,email,renewal_reminder,0,1,0,0
T00004094,U002423,2025-09-01,push,renewal_reminder,0,1,0,0
T00004095,U002423,2025-10-01,inapp,renewal_reminder,0,1,0,0
T00004096,U002423,2025-11-28,push,renewal_reminder,0,1,0,0
T00004097,U002423,2025-12-30,push,renewal_reminder,0,1,0,0
T00004098,U002425,2025-12-22,push,renewal_reminder,0,1,0,0
T00004099,U002425,2026-01-20,email,renewal_reminder,0,1,0,0
T00004100,U002426,2025-10-22,email,renewal_reminder,0,1,0,0
T00004101,U002426,2026-01-20,email,renewal_reminder,0,1,0,0
T00004102,U002427,2025-11-12,email,renewal_reminder,0,1,0,0
T00004103,U002428,2025-11-06,email,renewal_reminder,0,1,0,0
T00004104,U002430,2025-08-11,email,renewal_reminder,0,1,0,0
T00004105,U002430,2026-01-04,push,renewal_reminder,0,1,1,0
T00004106,U002431,2025-10-03,email,renewal_reminder,0,1,0,0
T00004107,U002431,2025-11-28,push,renewal_reminder,0,1,0,0
T00004108,U002431,2026-01-01,inapp,renewal_reminder,0,1,0,0
T00004109,U002432,2025-10-11,push,renewal_reminder,0,1,1,0
T00004110,U002432,2025-11-11,email,renewal_reminder,0,1,0,0
T00004111,U002432,2025-12-12,email,renewal_reminder,0,1,0,0
T00004112,U002432,2026-01-12,email,renewal_reminder,0,1,0,0
T00004113,U002433,2025-07-16,email,renewal_reminder,0,1,0,0
T00004114,U002434,2025-08-19,email,renewal_reminder,0,1,0,0
T00004115,U002434,2025-09-16,push,renewal_reminder,0,1,0,0
T00004116,U002434,2025-11-16,push,renewal_reminder,0,1,0,0
T00004117,U002435,2026-01-21,email,renewal_reminder,0,1,0,0
T00004118,U002436,2025-10-20,email,renewal_reminder,0,1,0,0
T00004119,U002436,2025-12-18,inapp,renewal_reminder,0,1,0,0
T00004120,U002440,2025-07-15,email,renewal_reminder,0,1,0,0
T00004121,U002440,2025-08-16,push,renewal_reminder,0,1,1,0
T00004122,U002440,2025-09-11,inapp,renewal_reminder,0,1,0,0
T00004123,U002440,2025-11-12,push,renewal_reminder,0,1,0,0
T00004124,U002440,2025-12-10,inapp,renewal_reminder,0,1,0,0
T00004125,U002441,2025-12-26,push,renewal_reminder,0,1,0,0
T00004126,U002442,2025-07-05,email,renewal_reminder,0,1,0,0
T00004127,U002442,2025-08-05,push,renewal_reminder,0,1,0,0
T00004128,U002442,2025-09-04,email,renewal_reminder,0,1,0,0
T00004129,U002442,2025-10-02,push,renewal_reminder,0,1,0,0
T00004130,U002442,2025-11-01,push,renewal_reminder,0,1,0,0
T00004131,U002442,2025-11-30,email,renewal_reminder,0,1,1,0
T00004132,U002443,2025-08-07,email,renewal_reminder,0,1,0,0
T00004133,U002443,2025-09-05,inapp,renewal_reminder,0,1,1,0
T00004134,U002443,2025-10-05,email,renewal_reminder,0,1,1,0
T00004135,U002443,2025-11-04,inapp,renewal_reminder,0,1,0,0
T00004136,U002443,2025-12-03,email,renewal_reminder,0,1,0,0
T00004137,U002444,2025-10-21,email,renewal_reminder,0,1,0,0
T00004138,U002444,2025-11-21,push,renewal_reminder,0,1,0,0
T00004139,U002445,2025-10-27,email,renewal_reminder,0,1,0,0
T00004140,U002445,2025-11-26,inapp,renewal_reminder,0,1,0,0
T00004141,U002446,2026-01-10,push,renewal_reminder,0,1,0,0
T00004142,U002447,2025-12-11,push,renewal_reminder,0,1,0,0
T00004143,U002447,2026-01-11,email,renewal_reminder,0,1,0,0
T00004144,U002448,2025-11-11,email,renewal_reminder,0,1,0,0
T00004145,U002449,2026-01-18,push,renewal_reminder,0,1,0,0
T00004146,U002450,2025-07-17,email,renewal_reminder,0,1,0,0
T00004147,U002450,2025-08-15,inapp,renewal_reminder,0,1,1,0
T00004148,U002450,2025-12-13,email,renewal_reminder,0,1,1,0
T00004149,U002451,2025-12-29,push,renewal_reminder,0,1,1,0
T00004150,U002453,2025-08-30,email,renewal_reminder,0,1,1,0
T00004151,U002453,2025-12-26,email,renewal_reminder,0,1,0,0
T00004152,U002454,2025-10-30,email,renewal_reminder,0,1,1,0
T00004153,U002456,2025-09-27,push,renewal_reminder,0,1,0,0
T00004154,U002456,2025-10-28,email,renewal_reminder,0,1,0,0
T00004155,U002456,2025-11-27,push,renewal_reminder,0,1,0,0
T00004156,U002456,2025-12-26,email,renewal_reminder,0,1,0,0
T00004157,U002456,2026-01-26,inapp,renewal_reminder,0,1,0,0
T00004158,U002459,2025-10-31,push,renewal_reminder,0,1,1,0
T00004159,U002459,2025-12-28,push,renewal_reminder,0,1,0,0
T00004160,U002460,2025-08-17,email,renewal_reminder,0,1,0,0
T00004161,U002460,2025-12-15,email,renewal_reminder,0,1,0,0
T00004162,U002461,2025-08-28,email,renewal_reminder,0,1,0,0
T00004163,U002461,2025-09-26,email,renewal_reminder,0,1,0,0
T00004164,U002462,2025-10-22,push,renewal_reminder,0,1,0,0
T00004165,U002462,2025-11-23,push,renewal_reminder,0,1,0,0
T00004166,U002463,2025-10-03,inapp,renewal_reminder,0,1,0,0
T00004167,U002463,2026-01-01,email,renewal_reminder,0,1,0,0
T00004168,U002464,2025-11-26,inapp,renewal_reminder,0,1,0,0
T00004169,U002464,2025-12-26,email,renewal_reminder,0,1,0,0
T00004170,U002465,2025-09-23,push,renewal_reminder,0,1,0,0
T00004171,U002465,2025-11-21,push,renewal_reminder,0,1,0,0
T00004172,U002465,2025-12-22,push,renewal_reminder,0,1,0,0
T00004173,U002465,2026-01-23,email,renewal_reminder,0,1,0,0
T00004174,U002466,2025-10-18,email,renewal_reminder,0,1,0,0
T00004175,U002466,2025-12-20,email,renewal_reminder,0,1,0,0
T00004176,U002466,2026-01-16,push,renewal_reminder,0,1,0,0
T00004177,U002467,2025-11-16,push,renewal_reminder,0,1,0,0
T00004178,U002467,2025-12-13,email,renewal_reminder,0,1,0,0
T00004179,U002467,2026-01-15,email,renewal_reminder,0,1,0,0
T00004180,U002468,2026-01-15,email,renewal_reminder,0,1,1,0
T00004181,U002469,2025-10-03,email,renewal_reminder,0,1,0,0
T00004182,U002469,2025-12-04,email,renewal_reminder,0,1,0,0
T00004183,U002469,2026-01-01,email,renewal_reminder,0,1,0,0
T00004184,U002471,2026-01-07,email,renewal_reminder,0,1,0,0
T00004185,U002472,2025-07-24,push,renewal_reminder,0,1,0,0
T00004186,U002472,2025-08-21,inapp,renewal_reminder,0,1,0,0
T00004187,U002472,2025-09-20,inapp,renewal_reminder,0,1,0,0
T00004188,U002472,2025-11-21,push,renewal_reminder,0,1,0,0
T00004189,U002472,2026-01-19,push,renewal_reminder,0,1,0,0
T00004190,U002473,2026-01-11,email,renewal_reminder,0,1,0,0
T00004191,U002474,2025-07-22,email,renewal_reminder,0,1,0,0
T00004192,U002474,2025-09-21,push,renewal_reminder,0,1,1,0
T00004193,U002475,2025-12-20,email,renewal_reminder,0,1,0,0
T00004194,U002475,2026-01-20,push,renewal_reminder,0,1,0,0
T00004195,U002476,2025-09-15,email,renewal_reminder,0,1,0,0
T00004196,U002476,2025-11-15,email,renewal_reminder,0,1,0,0
T00004197,U002476,2025-12-11,push,renewal_reminder,0,1,0,0
T00004198,U002477,2025-10-15,inapp,renewal_reminder,0,1,0,0
T00004199,U002477,2025-12-13,PUSH,renewal_reminder,0,1,0,0
T00004200,U002478,2025-08-21,push,renewal_reminder,0,1,0,0
T00004201,U002479,2025-07-24,push,renewal_reminder,0,1,0,0
T00004202,U002479,2025-08-23,push,renewal_reminder,0,1,0,0
T00004203,U002479,2025-11-22,email,renewal_reminder,0,1,0,0
T00004204,U002480,2025-12-28,email,renewal_reminder,0,1,0,0
T00004205,U002481,2025-12-13,push,renewal_reminder,0,1,0,0
T00004206,U002481,2026-01-15,email,renewal_reminder,0,1,0,0
T00004207,U002483,2025-08-14,push,renewal_reminder,0,1,0,0
T00004208,U002483,2025-11-13,inapp,renewal_reminder,0,1,0,0
T00004209,U002484,2025-10-22,email,renewal_reminder,0,1,0,0
T00004210,U002484,2025-11-23,email,renewal_reminder,0,1,1,0
T00004211,U002485,2025-08-25,push,renewal_reminder,0,1,0,0
T00004212,U002486,2025-09-06,inapp,renewal_reminder,0,1,0,0
T00004213,U002487,2025-09-05,email,renewal_reminder,0,1,0,0
T00004214,U002487,2025-11-03,email,renewal_reminder,0,1,0,0
T00004215,U002488,2025-08-14,inapp,renewal_reminder,0,1,1,0
T00004216,U002489,2025-11-09,email,renewal_reminder,0,1,0,0
T00004217,U002489,2026-01-06,email,renewal_reminder,0,1,0,0
T00004218,U002490,2025-10-27,email,renewal_reminder,0,1,1,0
T00004219,U002490,2025-11-27,email,renewal_reminder,0,1,1,0
T00004220,U002491,2025-08-25,email,renewal_reminder,0,1,0,0
T00004221,U002491,2025-11-27,email,renewal_reminder,0,1,0,0
T00004222,U002495,2025-11-13,push,renewal_reminder,0,1,0,0
T00004223,U002495,2026-01-13,push,renewal_reminder,0,1,0,0
T00004224,U002496,2025-07-22,email,renewal_reminder,0,1,0,0
T00004225,U002496,2025-09-19,email,renewal_reminder,0,1,1,0
T00004226,U002496,2025-10-19,push,renewal_reminder,0,1,0,0
T00004227,U002497,2025-12-25,push,renewal_reminder,0,1,0,0
T00004228,U002498,2026-01-11,push,renewal_reminder,0,1,0,0
T00004229,U001673,2026-01-07,push,winback_offer,20,1,0,0
T00004230,U002025,2026-01-08,email,winback_offer,10,1,0,0
T00004231,U000779,2026-01-21,PUSH,winback_offer,10,1,0,0
T00004232,U001547,2026-01-16,email,winback_offer,20,1,0,0
T00004233,U001588,2026-01-28,push,winback_offer,15,1,0,0
T00004234,U002237,2026-01-28,inapp,winback_offer,15,1,1,0
T00004235,U000059,2026-01-15,email,winback_offer,20,1,0,0
T00004236,U001742,2026-01-28,email,winback_offer,10,1,1,0
T00004237,U000859,2026-01-14,push,winback_offer,15,1,0,0
T00004238,U001616,2026-01-13,push,winback_offer,20,1,0,0
T00004239,U001956,2026-01-23,inapp,winback_offer,20,1,1,0
T00004240,U001629,2026-01-30,inapp,winback_offer,15,1,1,0
T00004241,U001205,2026-01-02,inapp,winback_offer,10,1,0,0
T00004242,U000157,2026-01-24,email,winback_offer,15,1,0,0
T00004243,U000887,2026-01-10,inapp,winback_offer,20,1,1,0
T00004244,U000114,2026-01-14,push,winback_offer,20,1,0,0
T00004245,U001055,2026-01-19,email,winback_offer,20,1,0,0
T00004246,U000272,2026-01-15,email,winback_offer,15,1,0,0
T00004247,U001325,2026-01-11,push,winback_offer,20,1,0,0
T00004248,U000244,2026-01-26,inapp,winback_offer,10,1,0,0
T00004249,U001455,2026-01-06,push,winback_offer,10,1,0,0
T00004250,U000690,2026-01-23,email,,15,1,1,0
T00004251,U001118,2026-01-29,inapp,winback_offer,10,1,0,0
T00004252,U002468,2026-01-01,push,winback_offer,15,1,0,0
T00004253,U001544,2026-01-14,inapp,winback_offer,10,1,1,0
T00004254,U002301,2026-01-17,email,winback_offer,10,1,0,0
T00004255,U000875,2026-01-25,email,winback_offer,15,1,0,0
T00004256,U002074,2026-01-11,push,winback_offer,10,1,0,0
T00004257,U002497,2026-01-26,push,winback_offer,10,1,0,0
T00004258,U000726,2026-01-20,push,winback_offer,15,1,1,0
T00004259,U001779,2026-01-21,inapp,winback_offer,15,1,1,0
T00004260,U002243,2026-01-05,push,winback_offer,10,1,0,0
T00004261,U000828,2026-01-21,email,winback_offer,10,1,0,0
T00004262,U001774,2026-01-15,email,winback_offer,15,1,0,0
T00004263,U000369,2026-01-13,push,winback_offer,10,1,0,0
T00004264,U002400,2026-01-26,push,winback_offer,20,1,0,0
T00004265,U001404,2026-01-26,email,winback_offer,10,1,0,0
T00004266,U000882,2026-01-06,inapp,winback_offer,10,1,0,0
T00004267,U001241,2026-01-28,email,winback_offer,10,1,0,0
T00004268,U000766,2026-01-10,push,winback_offer,15,1,0,0
T00004269,U001511,2026-01-29,email,winback_offer,20,1,0,0
T00004270,U000707,2026-01-02,push,winback_offer,10,1,0,0
T00004271,U000692,2026-01-28,email,winback_offer,15,1,0,0
T00004272,U000455,2026-01-21,push,winback_offer,10,1,1,0
T00004273,U002441,2026-01-01,email,winback_offer,10,1,0,0
T00004274,U000932,2026-01-04,email,winback_offer,10,1,1,0
T00004275,U001487,2026-01-10,email,winback_offer,15,1,0,0
T00004276,U002488,2026-01-25,inapp,winback_offer,15,1,1,0
T00004277,U000494,2026-01-06,email,winback_offer,15,1,1,0
T00004278,U001829,2026-01-02,push,winback_offer,10,1,0,0
T00004279,U002486,2026-01-19,email,winback_offer,10,1,1,0
T00004280,U002448,2026-01-26,inapp,winback_offer,15,1,1,0
T00004281,U000029,2026-01-19,push,winback_offer,10,1,1,0
T00004282,U002047,2026-01-02,inapp,winback_offer,10,1,0,0
T00004283,U001806,2026-01-26,inapp,winback_offer,10,1,0,0
T00004284,U000841,2026-01-30,push,winback_offer,20,1,0,0
T00004285,U000383,2026-01-05,push,winback_offer,15,1,0,0
T00004286,U002027,2026-01-20,push,winback_offer,10,1,0,0
T00004287,U001795,2026-01-09,push,winback_offer,10,1,0,0
T00004288,U001854,2026-01-03,push,winback_offer,20,1,0,0
T00004289,U002009,2026-01-04,email,winback_offer,20,1,0,0
T00004290,U001999,2026-01-02,push,winback_offer,10,1,0,0
T00004291,U002334,2026-01-17,email,winback_offer,10,1,1,0
T00004292,U001454,2026-01-28,push,winback_offer,10,1,0,0
T00004293,U000546,2026-01-02,push,winback_offer,10,1,0,0
T00004294,U001112,2026-01-02,push,winback_offer,10,1,0,0
T00004295,U001863,2026-01-08,push,winback_offer,10,1,0,0
T00004296,U001977,2026-01-21,inapp,winback_offer,10,1,1,0
T00004297,U001710,2026-01-30,email,winback_offer,10,1,0,0
T00004298,U001174,2026-01-02,inapp,winback_offer,10,1,0,0
T00004299,U000195,2026-01-07,push,winback_offer,15,1,0,0
T00004300,U001938,2026-01-13,email,winback_offer,20,1,0,0
T00004301,U000557,2026-01-13,inapp,winback_offer,15,1,1,0
T00004302,U000603,2026-01-03,push,winback_offer,15,1,0,0
T00004303,U001248,2026-01-01,email,winback_offer,15,1,0,0
T00004304,U001384,2026-01-12,inapp,winback_offer,20,1,0,0
T00004305,U000878,2026-01-05,push,winback_offer,20,1,1,0
T00004306,U001730,2026-01-02,email,winback_offer,15,1,0,0
T00004307,U001084,2026-01-26,email,winback_offer,10,1,1,0
T00004308,U000622,2026-01-01,push,winback_offer,15,1,0,0
T00004309,U001075,2026-01-17,email,winback_offer,20,1,0,0
T00004310,U001452,2026-01-03,inapp,winback_offer,20,1,0,0
T00004311,U002443,2026-01-03,inapp,,10,1,0,0
T00004312,U001087,2026-01-22,push,winback_offer,15,1,0,0
T00004313,U000211,2026-01-22,push,winback_offer,20,1,0,0
T00004314,U000438,2026-01-27,email,winback_offer,10,1,0,0
T00004315,U000837,2026-01-14,push,winback_offer,10,1,0,0
T00004316,U001519,2026-01-24,email,winback_offer,15,1,0,0
T00004317,U001203,2026-01-27,Email,winback_offer,10,1,0,0
T00004318,U000769,2026-01-29,email,winback_offer,20,1,0,0
T00004319,U001882,2026-01-20,push,winback_offer,15,1,0,0
T00004320,U001125,2026-01-11,email,winback_offer,20,1,0,0
T00004321,U000586,2026-01-19,push,winback_offer,10,1,0,0
T00004322,U000809,2026-01-18,email,winback_offer,10,1,0,0
T00004323,U001240,2026-01-08,push,winback_offer,10,1,0,0
T00004324,U000084,2026-01-18,push,winback_offer,15,1,0,0
T00004325,U000856,2026-01-17,push,winback_offer,20,1,0,0
T00004326,U000067,2026-01-14,email,winback_offer,15,1,0,0
T00004327,U001235,2026-01-26,email,winback_offer,10,1,0,0
T00004328,U001783,2026-01-25,push,winback_offer,10,1,0,0
T00004329,U000218,2026-01-21,inapp,winback_offer,20,1,0,0
T00004330,U001193,2026-01-13,email,winback_offer,15,1,1,0
T00004331,U001182,2026-01-27,email,winback_offer,10,1,0,0
T00004332,U000388,2026-01-24,email,winback_offer,10,1,0,0
T00004333,U000473,2026-01-27,push,winback_offer,20,1,1,0
T00004334,U000093,2026-01-15,email,winback_offer,10,1,1,0
T00004335,U000682,2026-01-24,push,winback_offer,15,1,0,0
T00004336,U002133,2026-01-29,email,winback_offer,10,1,0,0
T00004337,U001355,2026-01-16,email,winback_offer,10,1,0,0
T00004338,U001835,2026-01-05,push,winback_offer,10,1,0,0
T00004339,U001509,2026-01-23,email,winback_offer,15,1,0,0
T00004340,U000325,2026-01-25,email,winback_offer,10,1,0,0
T00004341,U002060,2026-01-08,email,winback_offer,15,1,0,0
T00004342,U000621,2026-01-29,push,winback_offer,10,1,0,0
T00004343,U002224,2026-01-19,email,winback_offer,10,1,0,0
T00004344,U000974,2026-01-10,push,winback_offer,10,1,0,0
T00004345,U001653,2026-01-25,email,winback_offer,10,1,0,0
T00004346,U002194,2026-01-20,inapp,winback_offer,10,1,0,0
T00004347,U000968,2026-01-17,email,winback_offer,10,1,0,0
T00004348,U002154,2026-01-12,email,winback_offer,10,1,0,0
T00004349,U000355,2026-01-18,push,winback_offer,20,1,0,0
T00004350,U000927,2026-01-16,email,winback_offer,10,1,1,0
T00004351,U000219,2026-01-26,push,winback_offer,20,1,0,0
T00004352,U001484,2026-01-21,inapp,winback_offer,10,1,0,0
T00004353,U000031,2026-01-29,inapp,winback_offer,10,1,1,0
T00004354,U001864,2026-01-02,email,winback_offer,20,1,0,0
T00004355,U001971,2026-01-11,email,winback_offer,15,1,1,0
T00004356,U001735,2026-01-22,email,winback_offer,20,1,0,0
T00004357,U000540,2026-01-07,email,winback_offer,20,1,0,0
T00004358,U000511,2026-01-09,email,winback_offer,15,1,0,0
T00004359,U002473,2026-01-01,email,winback_offer,15,1,0,0
T00004360,U001146,2026-01-25,inapp,winback_offer,20,1,0,0
T00004361,U000309,2026-01-29,push,winback_offer,10,1,0,0
T00004362,U002171,2026-01-19,inapp,winback_offer,20,1,0,0
T00004363,U002051,2026-01-10,push,winback_offer,10,1,1,0
T00004364,U000866,2026-01-25,email,winback_offer,10,1,0,0
T00004365,U000271,2026-01-13,push,winback_offer,10,1,0,0
T00004366,U001424,2026-01-30,email,winback_offer,10,1,0,0
T00004367,U000824,2026-01-16,push,winback_offer,15,1,0,0
T00004368,U001748,2026-01-27,email,winback_offer,10,1,0,0
T00004369,U000988,2026-01-19,push,winback_offer,10,1,0,0
T00004370,U001646,2026-01-02,push,winback_offer,10,1,0,0
T00004371,U000608,2026-01-25,email,winback_offer,10,1,0,0
T00004372,U000339,2026-01-01,inapp,winback_offer,10,1,0,0
T00004373,U001456,2026-01-20,push,winback_offer,10,1,0,0
T00004374,U000159,2026-01-18,email,winback_offer,20,1,0,0
T00004375,U000632,2026-01-10,push,winback_offer,20,1,0,0
T00004376,U001342,2026-01-05,push,winback_offer,15,1,0,0
T00004377,U002119,2026-01-23,inapp,winback_offer,20,1,1,0
T00004378,U000308,2026-01-22,email,winback_offer,10,1,0,0
T00004379,U000836,2026-01-27,email,winback_offer,10,1,0,0
T00004380,U001554,2026-01-30,push,winback_offer,10,1,1,0
T00004381,U002256,2026-01-03,email,winback_offer,10,1,0,0
T00004382,U000379,2026-01-01,push,winback_offer,10,1,0,0
T00004383,U000481,2026-01-01,email,winback_offer,10,1,0,0
T00004384,U002288,2026-01-29,email,winback_offer,15,1,0,0
T00004385,U000298,2026-01-30,push,winback_offer,20,1,0,0
T00004386,U002474,2026-01-29,email,winback_offer,15,1,0,0
T00004387,U000929,2026-01-10,push,winback_offer,20,1,0,0
T00004388,U000001,2026-01-19,push,winback_offer,10,1,0,0
T00004389,U000695,2026-01-16,email,winback_offer,15,1,0,0
T00004390,U000213,2026-01-01,inapp,winback_offer,20,1,0,0
T00004391,U000581,2026-01-24,email,winback_offer,15,1,1,0
T00004392,U002483,2026-01-12,push,winback_offer,10,1,0,0
T00004393,U000018,2026-01-29,push,winback_offer,15,1,0,0
T00004394,U002461,2026-01-03,push,winback_offer,15,1,0,0
T00004395,U001532,2026-01-19,email,winback_offer,10,1,0,0
T00004396,U001600,2026-01-28,email,winback_offer,15,1,0,0
T00004397,U001688,2026-01-28,push,winback_offer,20,1,0,0
T00004398,U000910,2026-01-22,push,winback_offer,10,1,0,0
T00004399,U001503,2026-01-24,push,winback_offer,10,1,0,0
T00004400,U000755,2026-01-18,email,winback_offer,10,1,0,0
T00004401,U001237,2026-01-15,email,winback_offer,10,1,1,0
T00004402,U002199,2026-01-20,push,winback_offer,15,1,0,0
T00004403,U000402,2026-01-16,email,winback_offer,20,1,0,0
T00004404,U000121,2026-01-17,push,winback_offer,15,1,0,0
T00004405,U001476,2026-01-08,email,winback_offer,20,1,0,0
T00004406,U000801,2026-01-26,email,winback_offer,10,1,0,0
T00004407,U000746,2026-01-03,email,winback_offer,15,1,1,0
T00004408,U000445,2026-01-03,PUSH,winback_offer,10,1,0,0
T00004409,U001053,2026-01-13,push,winback_offer,10,1,0,0
T00004410,U001070,2026-01-17,email,winback_offer,15,1,0,0
T00004411,U000294,2026-01-25,email,winback_offer,10,1,1,0
T00004412,U001976,2026-01-29,inapp,winback_offer,10,1,0,0
T00004413,U001790,2026-01-02,push,winback_offer,10,1,0,0
T00004414,U000143,2026-01-10,push,winback_offer,10,1,0,0
T00004415,U000311,2026-01-12,inapp,winback_offer,15,1,1,0
T00004416,U000624,2026-01-04,push,winback_offer,15,1,0,0
T00004417,U000016,2026-01-18,email,winback_offer,10,1,0,0
T00004418,U001712,2026-01-04,email,winback_offer,10,1,0,0
T00004419,U002260,2026-01-19,email,winback_offer,15,1,0,0
T00004420,U000700,2026-01-21,email,winback_offer,10,1,0,0
T00004421,U001172,2026-01-22,email,winback_offer,10,1,0,0
T00004422,U002014,2026-01-11,email,winback_offer,15,1,0,0
T00004423,U000832,2026-01-25,push,winback_offer,20,1,0,0
T00004424,U001562,2026-01-19,email,winback_offer,20,1,0,0
T00004425,U002402,2026-01-27,push,winback_offer,15,1,0,0
T00004426,U000863,2026-01-15,inapp,winback_offer,10,1,0,0
T00004427,U000028,2026-01-27,inapp,winback_offer,10,1,1,0
T00004428,U002287,2026-01-24,email,winback_offer,10,1,0,0
T00004429,U001669,2026-01-27,email,winback_offer,15,1,0,0
T00004430,U002205,2026-01-14,email,winback_offer,10,1,0,0
T00004431,U000321,2026-01-30,email,winback_offer,10,1,0,0
T00004432,U002016,2026-01-14,email,winback_offer,10,1,0,0
T00004433,U000246,2026-01-23,email,winback_offer,10,1,0,0
T00004434,U002342,2026-01-30,push,winback_offer,10,1,0,0
T00004435,U001636,2026-01-28,push,winback_offer,20,1,0,0
T00004436,U002450,2026-01-08,INAPP,winback_offer,10,1,0,0
T00004437,U001134,2026-01-12,inapp,winback_offer,10,1,1,0
T00004438,U000026,2026-01-13,email,winback_offer,10,1,0,0
