payment_id,user_id,subscription_id,payment_date,amount,payment_method,payment_status,failure_reason,retry_count
PAY00007096,U001759,SUB_U001759,2025-12-27,299.0,Card,SUCCESS,,0
PAY00007097,U001760,SUB_U001760,2025-10-05,299.0,Card,SUCCESS,,0
PAY00007098,U001760,SUB_U001760,2025-11-05,299.0,Card,SUCCESS,,0
PAY00007099,U001760,SUB_U001760,2025-12-05,299.0,UPI,SUCCESS,,0
PAY00007100,U001761,SUB_U001761,2025-08-12,299.0,Wallet,SUCCESS,,0
PAY00007101,U001761,SUB_U001761,2025-09-11,299.0,Card,SUCCESS,,0
PAY00007102,U001761,SUB_U001761,2025-10-11,299.0,UPI,SUCCESS,,0
PAY00007103,U001761,SUB_U001761,2025-11-10,299.0,Card,SUCCESS,,0
PAY00007104,U001761,SUB_U001761,2025-12-09,299.0,Card,SUCCESS,,0
PAY00007105,U001762,SUB_U001762,2025-08-16,499.0,Card,SUCCESS,,0
PAY00007106,U001762,SUB_U001762,2025-09-17,499.0,Card,SUCCESS,,0
PAY00007107,U001762,SUB_U001762,2025-10-15,499.0,Card,SUCCESS,,0
PAY00007108,U001762,SUB_U001762,2025-11-15,499.0,Card,SUCCESS,,0
PAY00007109,U001762,SUB_U001762,2025-12-15,499.0,UPI,SUCCESS,,0
PAY00007110,U001763,SUB_U001763,2025-05-11,499.0,Wallet,SUCCESS,,0
PAY00007111,U001763,SUB_U001763,2025-06-10,499.0,Card,SUCCESS,,0
PAY00007112,U001763,SUB_U001763,2025-07-11,499.0,Card,SUCCESS,,0
PAY00007113,U001763,SUB_U001763,2025-08-10,499.0,UPI,SUCCESS,,0
PAY00007114,U001763,SUB_U001763,2025-09-09,499.0,UPI,SUCCESS,,0
PAY00007115,U001763,SUB_U001763,2025-10-08,499.0,Card,SUCCESS,,0
PAY00007116,U001763,SUB_U001763,2025-11-07,499.0,UPI,SUCCESS,,0
PAY00007117,U001763,SUB_U001763,2025-12-09,499.0,NetBanking,SUCCESS,,0
PAY00007118,U001764,SUB_U001764,2025-10-04,299.0,UPI,SUCCESS,,0
PAY00007119,U001764,SUB_U001764,2025-11-03,299.0,Card,SUCCESS,,0
PAY00007120,U001764,SUB_U001764,2025-12-05,299.0,NetBanking,FAILED,BANK_TIMEOUT,0
PAY00007121,U001764,SUB_U001764,2025-12-06,299.0,Card,SUCCESS,,1
PAY00007122,U001765,SUB_U001765,2025-10-01,299.0,UPI,SUCCESS,,0
PAY00007123,U001765,SUB_U001765,2025-10-30,299.0,Wallet,SUCCESS,,0
PAY00007124,U001765,SUB_U001765,2025-11-29,299.0,Card,SUCCESS,,0
PAY00007125,U001766,SUB_U001766,2025-12-30,799.0,UPI,SUCCESS,,0
PAY00007126,U001767,SUB_U001767,2025-09-09,499.0,UPI,SUCCESS,,0
PAY00007127,U001768,SUB_U001768,2025-09-06,499.0,Card,SUCCESS,,0
PAY00007128,U001768,SUB_U001768,2025-10-05,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00007129,U001769,SUB_U001769,2025-05-29,299.0,UPI,FAILED,CARD_DECLINED,0
PAY00007130,U001769,SUB_U001769,2025-06-26,299.0,NetBanking,SUCCESS,,0
PAY00007131,U001769,SUB_U001769,2025-07-28,299.0,UPI,Success,,0
PAY00007132,U001769,SUB_U001769,2025-08-26,299.0,Card,SUCCESS,,0
PAY00007133,U001769,SUB_U001769,2025-09-26,299.0,UPI,SUCCESS,,0
PAY00007134,U001769,SUB_U001769,2025-10-25,299.0,UPI,SUCCESS,,0
PAY00007135,U001769,SUB_U001769,2025-11-24,299.0,UPI,SUCCESS,,0
PAY00007136,U001769,SUB_U001769,2025-12-23,299.0,Card,SUCCESS,,0
PAY00007137,U001770,SUB_U001770,2025-06-26,799.0,NetBanking,SUCCESS,,0
PAY00007138,U001770,SUB_U001770,2025-07-25,799.0,UPI,SUCCESS,,0
PAY00007139,U001770,SUB_U001770,2025-08-24,799.0,Wallet,SUCCESS,,0
PAY00007140,U001770,SUB_U001770,2025-09-23,799.0,Wallet,FAILED,INSUFFICIENT_FUNDS,0
PAY00007141,U001770,SUB_U001770,2025-09-24,799.0,NetBanking,SUCCESS,,1
PAY00007142,U001770,SUB_U001770,2025-10-24,799.0,Card,SUCCESS,,0
PAY00007143,U001770,SUB_U001770,2025-11-23,799.0,NetBanking,SUCCESS,,0
PAY00007144,U001770,SUB_U001770,2025-12-24,799.0,UPI,SUCCESS,,0
PAY00007145,U001771,SUB_U001771,2025-08-06,299.0,Card,SUCCESS,,0
PAY00007146,U001771,SUB_U001771,2025-09-04,299.0,UPI,SUCCESS,,0
PAY00007147,U001771,SUB_U001771,2025-10-03,299.0,UPI,SUCCESS,,0
PAY00007148,U001772,SUB_U001772,2025-08-08,299.0,UPI,SUCCESS,,0
PAY00007149,U001772,SUB_U001772,2025-09-09,299.0,UPI,SUCCESS,,0
PAY00007150,U001772,SUB_U001772,2025-10-09,299.0,Wallet,FAILED,INSUFFICIENT_FUNDS,0
PAY00007151,U001772,SUB_U001772,2025-10-10,299.0,UPI,SUCCESS,,1
PAY00007152,U001772,SUB_U001772,2025-11-07,299.0,Card,SUCCESS,,0
PAY00007153,U001772,SUB_U001772,2025-12-06,299.0,UPI,SUCCESS,,0
PAY00007154,U001773,SUB_U001773,2025-08-06,799.0,UPI,SUCCESS,,0
PAY00007155,U001773,SUB_U001773,2025-09-04,799.0,NetBanking,SUCCESS,,0
PAY00007156,U001773,SUB_U001773,2025-10-04,799.0,Wallet,SUCCESS,,0
PAY00007157,U001773,SUB_U001773,2025-11-04,799.0,NetBanking,SUCCESS,,0
PAY00007158,U001773,SUB_U001773,2025-12-04,799.0,NetBanking,SUCCESS,,0
PAY00007159,U001774,SUB_U001774,2025-08-16,299.0,Card,SUCCESS,,0
PAY00007160,U001775,SUB_U001775,2025-11-22,299.0,UPI,SUCCESS,,0
PAY00007161,U001775,SUB_U001775,2025-12-21,299.0,Card,SUCCESS,,0
PAY00007162,U001776,SUB_U001776,2025-06-10,799.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00007163,U001776,SUB_U001776,2025-06-11,799.0,UPI,SUCCESS,,1
PAY00007164,U001776,SUB_U001776,2025-07-10,799.0,Card,FAILED,UPI_PIN_ERROR,0
PAY00007165,U001776,SUB_U001776,2025-08-10,799.0,NetBanking,SUCCESS,,0
PAY00007166,U001776,SUB_U001776,2025-09-10,799.0,Wallet,SUCCESS,,0
PAY00007167,U001776,SUB_U001776,2025-10-08,799.0,NetBanking,SUCCESS,,0
PAY00007168,U001776,SUB_U001776,2025-11-08,799.0,Card,SUCCESS,,0
PAY00007169,U001776,SUB_U001776,2025-12-07,799.0,Card,SUCCESS,,0
PAY00007170,U001777,SUB_U001777,2025-08-02,299.0,UPI,SUCCESS,,0
PAY00007171,U001777,SUB_U001777,2025-09-02,299.0,UPI,SUCCESS,,0
PAY00007172,U001777,SUB_U001777,2025-10-03,299.0,Card,SUCCESS,,0
PAY00007173,U001777,SUB_U001777,2025-11-01,299.0,Card,SUCCESS,,0
PAY00007174,U001777,SUB_U001777,2025-12-02,299.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00007175,U001777,SUB_U001777,2025-12-31,299.0,Card,SUCCESS,,0
PAY00007176,U001778,SUB_U001778,2025-06-19,299.0,UPI,SUCCESS,,0
PAY00007177,U001779,SUB_U001779,2025-07-28,499.0,Card,Success,,0
PAY00007178,U001779,SUB_U001779,2025-08-27,499.0,UPI,SUCCESS,,0
PAY00007179,U001779,SUB_U001779,2025-09-27,499.0,Card,SUCCESS,,0
PAY00007180,U001779,SUB_U001779,2025-10-26,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00007181,U001779,SUB_U001779,2025-10-27,499.0,Wallet,SUCCESS,,1
PAY00007182,U001779,SUB_U001779,2025-11-27,499.0,UPI,SUCCESS,,0
PAY00007183,U001779,SUB_U001779,2025-12-27,499.0,Card,SUCCESS,,0
PAY00007184,U001780,SUB_U001780,2025-10-24,299.0,UPI,SUCCESS,,0
PAY00007185,U001780,SUB_U001780,2025-11-22,299.0,Wallet,SUCCESS,,0
PAY00007186,U001780,SUB_U001780,2025-12-24,299.0,UPI,SUCCESS,,0
PAY00007187,U001781,SUB_U001781,2025-05-20,499.0,Wallet,SUCCESS,,0
PAY00007188,U001781,SUB_U001781,2025-06-19,499.0,Card,SUCCESS,,0
PAY00007189,U001781,SUB_U001781,2025-07-17,499.0,Card,SUCCESS,,0
PAY00007190,U001781,SUB_U001781,2025-08-16,499.0,UPI,SUCCESS,,0
PAY00007191,U001781,SUB_U001781,2025-09-16,499.0,Card,SUCCESS,,0
PAY00007192,U001781,SUB_U001781,2025-10-15,499.0,UPI,SUCCESS,,0
PAY00007193,U001781,SUB_U001781,2025-11-15,499.0,UPI,SUCCESS,,0
PAY00007194,U001781,SUB_U001781,2025-12-16,499.0,Card,SUCCESS,,0
PAY00007195,U001782,SUB_U001782,2025-07-30,799.0,UPI,SUCCESS,,0
PAY00007196,U001782,SUB_U001782,2025-08-29,799.0,Card,FAILED,UPI_PIN_ERROR,0
PAY00007197,U001783,SUB_U001783,2025-05-16,499.0,Card,SUCCESS,,0
PAY00007198,U001783,SUB_U001783,2025-06-15,499.0,NetBanking,FAILED,BANK_TIMEOUT,0
PAY00007199,U001783,SUB_U001783,2025-07-16,499.0,UPI,SUCCESS,,0
PAY00007200,U001783,SUB_U001783,2025-08-14,499.0,Card,SUCCESS,,0
PAY00007201,U001783,SUB_U001783,2025-09-14,499.0,UPI,SUCCESS,,0
PAY00007202,U001783,SUB_U001783,2025-10-12,499.0,NetBanking,SUCCESS,,0
PAY00007203,U001783,SUB_U001783,2025-11-13,499.0,UPI,SUCCESS,,0
PAY00007204,U001783,SUB_U001783,2025-12-12,499.0,Card,SUCCESS,,0
PAY00007205,U001784,SUB_U001784,2026-01-05,499.0,Card,SUCCESS,,0
PAY00007206,U001785,SUB_U001785,2025-11-07,499.0,Card,SUCCESS,,0
PAY00007207,U001785,SUB_U001785,2025-12-07,499.0,Card,SUCCESS,,0
PAY00007208,U001786,SUB_U001786,2025-07-09,299.0,NetBanking,SUCCESS,,0
PAY00007209,U001786,SUB_U001786,2025-08-08,299.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00007210,U001786,SUB_U001786,2025-09-06,299.0,UPI,SUCCESS,,0
PAY00007211,U001786,SUB_U001786,2025-10-05,299.0,Card,SUCCESS,,0
PAY00007212,U001786,SUB_U001786,2025-11-05,299.0,UPI,SUCCESS,,0
PAY00007213,U001786,SUB_U001786,2025-12-05,299.0,Card,SUCCESS,,0
PAY00007214,U001787,SUB_U001787,2025-06-29,299.0,UPI,SUCCESS,,0
PAY00007215,U001787,SUB_U001787,2025-07-30,299.0,NetBanking,SUCCESS,,0
PAY00007216,U001787,SUB_U001787,2025-08-29,299.0,Wallet,SUCCESS,,0
PAY00007217,U001788,SUB_U001788,2025-05-31,499.0,UPI,SUCCESS,,0
PAY00007218,U001788,SUB_U001788,2025-06-30,499.0,UPI,SUCCESS,,0
PAY00007219,U001789,SUB_U001789,2025-09-01,299.0,Card,SUCCESS,,0
PAY00007220,U001789,SUB_U001789,2025-10-02,299.0,Card,SUCCESS,,0
PAY00007221,U001789,SUB_U001789,2025-11-02,299.0,Wallet,FAILED,CARD_DECLINED,0
PAY00007222,U001789,SUB_U001789,2025-11-03,299.0,UPI,SUCCESS,,1
PAY00007223,U001789,SUB_U001789,2025-11-30,299.0,UPI,SUCCESS,,0
PAY00007224,U001789,SUB_U001789,2025-12-31,299.0,Card,SUCCESS,,0
PAY00007225,U001790,SUB_U001790,2025-11-18,299.0,Card,SUCCESS,,0
PAY00007226,U001790,SUB_U001790,2025-12-16,299.0,UPI,SUCCESS,,0
PAY00007227,U001791,SUB_U001791,2025-10-01,799.0,UPI,SUCCESS,,0
PAY00007228,U001791,SUB_U001791,2025-10-31,799.0,UPI,SUCCESS,,0
PAY00007229,U001791,SUB_U001791,2025-11-29,799.0,Wallet,SUCCESS,,0
PAY00007230,U001791,SUB_U001791,2025-12-31,799.0,Card,SUCCESS,,0
PAY00007231,U001792,SUB_U001792,2025-12-18,499.0,NetBanking,SUCCESS,,0
PAY00007232,U001793,SUB_U001793,2025-08-02,499.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00007233,U001793,SUB_U001793,2025-08-03,499.0,Card,SUCCESS,,1
PAY00007234,U001793,SUB_U001793,2025-08-30,499.0,UPI,SUCCESS,,0
PAY00007235,U001793,SUB_U001793,2025-09-30,499.0,Wallet,SUCCESS,,0
PAY00007236,U001793,SUB_U001793,2025-10-30,499.0,Wallet,SUCCESS,,0
PAY00007237,U001793,SUB_U001793,2025-11-29,499.0,UPI,SUCCESS,,0
PAY00007238,U001793,SUB_U001793,2025-12-30,499.0,Wallet,SUCCESS,,0
PAY00007239,U001794,SUB_U001794,2025-07-17,499.0,Card,SUCCESS,,0
PAY00007240,U001794,SUB_U001794,2025-08-15,499.0,Card,SUCCESS,,0
PAY00007241,U001794,SUB_U001794,2025-09-14,499.0,UPI,SUCCESS,,0
PAY00007242,U001794,SUB_U001794,2025-10-15,499.0,Card,SUCCESS,,0
PAY00007243,U001795,SUB_U001795,2025-09-02,499.0,Card,SUCCESS,,0
PAY00007244,U001796,SUB_U001796,2025-06-25,299.0,NetBanking,FAILED,BANK_TIMEOUT,0
PAY00007245,U001796,SUB_U001796,2025-07-25,299.0,UPI,SUCCESS,,0
PAY00007246,U001796,SUB_U001796,2025-08-25,299.0,UPI,SUCCESS,,0
PAY00007247,U001796,SUB_U001796,2025-09-25,299.0,UPI,SUCCESS,,0
PAY00007248,U001796,SUB_U001796,2025-10-25,299.0,Card,SUCCESS,,0
PAY00007249,U001796,SUB_U001796,2025-11-22,299.0,Card,FAILED,BANK_TIMEOUT,0
PAY00007250,U001796,SUB_U001796,2025-11-23,299.0,Card,SUCCESS,,1
PAY00007251,U001797,SUB_U001797,2026-01-09,799.0,NetBanking,SUCCESS,,0
PAY00007252,U001798,SUB_U001798,2025-06-27,499.0,UPI,SUCCESS,,0
PAY00007253,U001798,SUB_U001798,2025-07-27,499.0,UPI,SUCCESS,,0
PAY00007254,U001798,SUB_U001798,2025-08-28,499.0,Card,SUCCESS,,0
PAY00007255,U001798,SUB_U001798,2025-09-27,499.0,UPI,SUCCESS,,0
PAY00007256,U001798,SUB_U001798,2025-10-25,499.0,UPI,FAILED,BANK_TIMEOUT,0
PAY00007257,U001798,SUB_U001798,2025-11-25,499.0,UPI,SUCCESS,,0
PAY00007258,U001798,SUB_U001798,2025-12-25,499.0,Card,SUCCESS,,0
PAY00007259,U001799,SUB_U001799,2025-09-04,499.0,UPI,SUCCESS,,0
PAY00007260,U001799,SUB_U001799,2025-10-06,499.0,Wallet,SUCCESS,,0
PAY00007261,U001799,SUB_U001799,2025-11-05,499.0,UPI,SUCCESS,,0
PAY00007262,U001799,SUB_U001799,2025-12-05,499.0,Wallet,SUCCESS,,0
PAY00007263,U001800,SUB_U001800,2025-09-19,499.0,Card,SUCCESS,,0
PAY00007264,U001800,SUB_U001800,2025-10-19,499.0,Card,FAILED,CARD_DECLINED,0
PAY00007265,U001800,SUB_U001800,2025-10-20,499.0,Wallet,SUCCESS,,1
PAY00007266,U001800,SUB_U001800,2025-11-17,499.0,Wallet,SUCCESS,,0
PAY00007267,U001800,SUB_U001800,2025-12-18,499.0,Wallet,SUCCESS,,0
PAY00007268,U001801,SUB_U001801,2025-05-25,499.0,Card,SUCCESS,,0
PAY00007269,U001801,SUB_U001801,2025-06-25,499.0,Card,SUCCESS,,0
PAY00007270,U001801,SUB_U001801,2025-07-24,499.0,Card,SUCCESS,,0
PAY00007271,U001801,SUB_U001801,2025-08-24,499.0,NetBanking,SUCCESS,,0
PAY00007272,U001801,SUB_U001801,2025-09-21,499.0,Wallet,SUCCESS,,0
PAY00007273,U001801,SUB_U001801,2025-10-23,499.0,UPI,SUCCESS,,0
PAY00007274,U001801,SUB_U001801,2025-11-22,499.0,UPI,FAILED,CARD_DECLINED,0
PAY00007275,U001801,SUB_U001801,2025-11-23,499.0,UPI,SUCCESS,,1
PAY00007276,U001801,SUB_U001801,2025-12-20,499.0,NetBanking,SUCCESS,,0
PAY00007277,U001802,SUB_U001802,2025-09-06,299.0,UPI,SUCCESS,,0
PAY00007278,U001802,SUB_U001802,2025-10-06,299.0,UPI,SUCCESS,,0
PAY00007279,U001802,SUB_U001802,2025-11-03,299.0,NetBanking,SUCCESS,,0
PAY00007280,U001802,SUB_U001802,2025-12-03,299.0,Card,SUCCESS,,0
PAY00007281,U001803,SUB_U001803,2025-09-04,299.0,Card,SUCCESS,,0
PAY00007282,U001803,SUB_U001803,2025-10-03,299.0,NetBanking,SUCCESS,,0
PAY00007283,U001803,SUB_U001803,2025-11-01,299.0,Card,SUCCESS,,0
PAY00007284,U001803,SUB_U001803,2025-12-01,299.0,UPI,SUCCESS,,0
PAY00007285,U001804,SUB_U001804,2025-07-17,299.0,Card,SUCCESS,,0
PAY00007286,U001804,SUB_U001804,2025-08-17,299.0,UPI,FAILED,CARD_DECLINED,0
PAY00007287,U001804,SUB_U001804,2025-09-14,299.0,UPI,SUCCESS,,0
PAY00007288,U001804,SUB_U001804,2025-10-15,299.0,Card,SUCCESS,,0
PAY00007289,U001804,SUB_U001804,2025-11-14,299.0,Card,SUCCESS,,0
PAY00007290,U001804,SUB_U001804,2025-12-14,299.0,UPI,SUCCESS,,0
PAY00007291,U001805,SUB_U001805,2025-06-13,299.0,Wallet,SUCCESS,,0
PAY00007292,U001805,SUB_U001805,2025-07-13,299.0,UPI,SUCCESS,,0
PAY00007293,U001805,SUB_U001805,2025-08-11,299.0,Card,FAILED,CARD_DECLINED,0
PAY00007294,U001805,SUB_U001805,2025-08-12,299.0,Card,SUCCESS,,1
PAY00007295,U001805,SUB_U001805,2025-09-11,299.0,Card,SUCCESS,,0
PAY00007296,U001805,SUB_U001805,2025-10-09,299.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00007297,U001805,SUB_U001805,2025-10-10,299.0,Card,SUCCESS,,1
PAY00007298,U001805,SUB_U001805,2025-11-08,299.0,Wallet,SUCCESS,,0
PAY00007299,U001805,SUB_U001805,2025-12-08,299.0,Card,SUCCESS,,0
PAY00007300,U001806,SUB_U001806,2025-05-23,499.0,Wallet,SUCCESS,,0
PAY00007301,U001806,SUB_U001806,2025-06-22,499.0,NetBanking,SUCCESS,,0
PAY00007302,U001806,SUB_U001806,2025-07-21,499.0,Card,FAILED,BANK_TIMEOUT,0
PAY00007303,U001806,SUB_U001806,2025-07-22,499.0,Card,SUCCESS,,1
PAY00007304,U001806,SUB_U001806,2025-08-19,499.0,UPI,SUCCESS,,0
PAY00007305,U001806,SUB_U001806,2025-09-18,499.0,UPI,SUCCESS,,0
PAY00007306,U001806,SUB_U001806,2025-10-19,499.0,NetBanking,FAILED,CARD_DECLINED,0
PAY00007307,U001806,SUB_U001806,2025-10-20,499.0,Card,SUCCESS,,1
PAY00007308,U001806,SUB_U001806,2025-11-17,499.0,Card,FAILED,BANK_TIMEOUT,0
PAY00007309,U001806,SUB_U001806,2025-12-17,499.0,Wallet,SUCCESS,,0
PAY00007310,U001807,SUB_U001807,2025-05-12,299.0,Card,SUCCESS,,0
PAY00007311,U001807,SUB_U001807,2025-06-12,299.0,Wallet,SUCCESS,,0
PAY00007312,U001807,SUB_U001807,2025-07-10,299.0,Wallet,SUCCESS,,0
PAY00007313,U001807,SUB_U001807,2025-08-10,299.0,Wallet,SUCCESS,,0
PAY00007314,U001807,SUB_U001807,2025-09-09,299.0,NetBanking,SUCCESS,,0
PAY00007315,U001807,SUB_U001807,2025-10-08,299.0,Card,SUCCESS,,0
PAY00007316,U001807,SUB_U001807,2025-11-07,299.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00007317,U001807,SUB_U001807,2025-12-08,299.0,Wallet,SUCCESS,,0
PAY00007318,U001808,SUB_U001808,2025-09-05,299.0,UPI,FAILED,CARD_DECLINED,0
PAY00007319,U001808,SUB_U001808,2025-10-03,299.0,Card,SUCCESS,,0
PAY00007320,U001808,SUB_U001808,2025-11-02,299.0,Card,SUCCESS,,0
PAY00007321,U001808,SUB_U001808,2025-12-02,299.0,Wallet,SUCCESS,,0
PAY00007322,U001809,SUB_U001809,2025-05-31,799.0,Card,SUCCESS,,0
PAY00007323,U001809,SUB_U001809,2025-07-01,799.0,UPI,FAILED,INSUFFICIENT_FUNDS,0
PAY00007324,U001809,SUB_U001809,2025-07-02,799.0,Wallet,SUCCESS,,1
PAY00007325,U001809,SUB_U001809,2025-07-30,799.0,Card,SUCCESS,,0
PAY00007326,U001809,SUB_U001809,2025-08-28,799.0,Wallet,SUCCESS,,0
PAY00007327,U001809,SUB_U001809,2025-09-29,799.0,UPI,SUCCESS,,0
PAY00007328,U001809,SUB_U001809,2025-10-29,799.0,UPI,SUCCESS,,0
PAY00007329,U001809,SUB_U001809,2025-11-28,799.0,UPI,SUCCESS,,0
PAY00007330,U001809,SUB_U001809,2025-12-28,799.0,Wallet,SUCCESS,,0
PAY00007331,U001810,SUB_U001810,2026-01-02,299.0,Wallet,SUCCESS,,0
PAY00007332,U001811,SUB_U001811,2025-07-07,799.0,Card,SUCCESS,,0
PAY00007333,U001811,SUB_U001811,2025-08-06,799.0,Wallet,SUCCESS,,0
PAY00007334,U001811,SUB_U001811,2025-09-07,799.0,Wallet,SUCCESS,,0
PAY00007335,U001811,SUB_U001811,2025-10-05,799.0,UPI,SUCCESS,,0
PAY00007336,U001811,SUB_U001811,2025-11-06,799.0,UPI,SUCCESS,,0
PAY00007337,U001811,SUB_U001811,2025-12-06,799.0,Card,SUCCESS,,0
PAY00007338,U001812,SUB_U001812,2025-10-16,299.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00007339,U001812,SUB_U001812,2025-11-16,299.0,UPI,SUCCESS,,0
PAY00007340,U001812,SUB_U001812,2025-12-14,299.0,Card,SUCCESS,,0
PAY00007341,U001813,SUB_U001813,2025-10-30,299.0,UPI,SUCCESS,,0
PAY00007342,U001813,SUB_U001813,2025-11-28,299.0,UPI,SUCCESS,,0
PAY00007343,U001813,SUB_U001813,2025-12-28,299.0,Card,SUCCESS,,0
PAY00007344,U001814,SUB_U001814,2025-09-12,299.0,UPI,FAILED,CARD_DECLINED,0
PAY00007345,U001814,SUB_U001814,2025-09-13,299.0,Wallet,SUCCESS,,1
PAY00007346,U001814,SUB_U001814,2025-10-11,299.0,UPI,SUCCESS,,0
PAY00007347,U001814,SUB_U001814,2025-11-10,299.0,NetBanking,SUCCESS,,0
PAY00007348,U001814,SUB_U001814,2025-12-12,299.0,Card,SUCCESS,,0
PAY00007349,U001815,SUB_U001815,2025-12-17,799.0,Wallet,SUCCESS,,0
PAY00007350,U001816,SUB_U001816,2025-06-05,299.0,UPI,FAILED,UPI_PIN_ERROR,0
PAY00007351,U001816,SUB_U001816,2025-07-06,299.0,NetBanking,SUCCESS,,0
PAY00007352,U001816,SUB_U001816,2025-08-05,299.0,Card,SUCCESS,,0
PAY00007353,U001816,SUB_U001816,2025-09-02,299.0,Card,SUCCESS,,0
PAY00007354,U001816,SUB_U001816,2025-10-04,299.0,NetBanking,SUCCESS,,0
PAY00007355,U001816,SUB_U001816,2025-11-03,299.0,Card,SUCCESS,,0
PAY00007356,U001816,SUB_U001816,2025-12-01,299.0,Card,SUCCESS,,0
PAY00007357,U001816,SUB_U001816,2026-01-01,299.0,UPI,SUCCESS,,0
PAY00007358,U001817,SUB_U001817,2025-07-08,299.0,Card,SUCCESS,,0
PAY00007359,U001817,SUB_U001817,2025-08-07,299.0,Card,SUCCESS,,0
PAY00007360,U001817,SUB_U001817,2025-09-04,299.0,Card,SUCCESS,,0
PAY00007361,U001817,SUB_U001817,2025-10-04,299.0,Card,FAILED,CARD_DECLINED,0
PAY00007362,U001817,SUB_U001817,2025-10-05,299.0,NetBanking,SUCCESS,,1
PAY00007363,U001817,SUB_U001817,2025-11-04,299.0,Wallet,SUCCESS,,0
PAY00007364,U001817,SUB_U001817,2025-12-05,299.0,UPI,SUCCESS,,0
PAY00007365,U001818,SUB_U001818,2025-07-07,299.0,UPI,SUCCESS,,0
PAY00007366,U001818,SUB_U001818,2025-08-06,299.0,Card,SUCCESS,,0
PAY00007367,U001818,SUB_U001818,2025-09-07,299.0,NetBanking,SUCCESS,,0
PAY00007368,U001818,SUB_U001818,2025-10-06,299.0,Card,SUCCESS,,0
PAY00007369,U001818,SUB_U001818,2025-11-05,299.0,UPI,SUCCESS,,0
PAY00007370,U001818,SUB_U001818,2025-12-06,299.0,NetBanking,SUCCESS,,0
PAY00007371,U001819,SUB_U001819,2025-06-08,299.0,NetBanking,SUCCESS,,0
PAY00007372,U001819,SUB_U001819,2025-07-09,299.0,Wallet,FAILED,UPI_PIN_ERROR,0
PAY00007373,U001819,SUB_U001819,2025-08-09,299.0,NetBanking,SUCCESS,,0
PAY00007374,U001819,SUB_U001819,2025-09-08,299.0,Card,SUCCESS,,0
PAY00007375,U001819,SUB_U001819,2025-10-06,299.0,Card,FAILED,INSUFFICIENT_FUNDS,0
PAY00007376,U001820,SUB_U001820,2025-07-19,799.0,NetBanking,SUCCESS,,0
PAY00007377,U001820,SUB_U001820,2025-08-18,799.0,Card,FAILED,CARD_DECLINED,0
PAY00007378,U001820,SUB_U001820,2025-08-19,799.0,Card,SUCCESS,,1
PAY00007379,U001820,SUB_U001820,2025-09-17,799.0,UPI,SUCCESS,,0
PAY00007380,U001820,SUB_U001820,2025-10-17,799.0,UPI,SUCCESS,,0
PAY00007381,U001820,SUB_U001820,2025-11-16,799.0,Card,SUCCESS,,0
PAY00007382,U001820,SUB_U001820,2025-12-17,799.0,UPI,SUCCESS,,0
PAY00007383,U001821,SUB_U001821,2025-07-31,299.0,Card,SUCCESS,,0
PAY00007384,U001821,SUB_U001821,2025-08-29,299.0,Card,SUCCESS,,0
PAY00007385,U001821,SUB_U001821,2025-09-29,299.0,Card,SUCCESS,,0
PAY00007386,U001821,SUB_U001821,2025-10-29,299.0,UPI,SUCCESS,,0
PAY00007387,U001821,SUB_U001821,2025-11-28,299.0,UPI,SUCCESS,,0
PAY00007388,U001821,SUB_U001821,2025-12-26,299.0,Wallet,SUCCESS,,0
PAY00007389,U001822,SUB_U001822,2025-11-13,299.0,UPI,SUCCESS,,0
PAY00007390,U001822,SUB_U001822,2025-12-14,299.0,UPI,SUCCESS,,0
PAY00007391,U001823,SUB_U001823,2025-07-28,299.0,Card,SUCCESS,,0
PAY00007392,U001823,SUB_U001823,2025-08-26,299.0,NetBanking,SUCCESS,,0
PAY00007393,U001823,SUB_U001823,2025-09-25,299.0,Card,FAILED,UPI_PIN_ERROR,0
PAY00007394,U001823,SUB_U001823,2025-09-26,299.0,Card,SUCCESS,,1
PAY00007395,U001823,SUB_U001823,2025-10-26,299.0,Card,SUCCESS,,0
PAY00007396,U001823,SUB_U001823,2025-11-24,299.0,Card,FAILED,CARD_DECLINED,0
PAY00007397,U001823,SUB_U001823,2025-11-25,299.0,Wallet,SUCCESS,,1
PAY00007398,U001823,SUB_U001823,2025-12-24,299.0,Card,SUCCESS,,0
PAY00007399,U001824,SUB_U001824,2025-12-14,799.0,Card,SUCCESS,,0
PAY00007400,U001825,SUB_U001825,2025-11-21,299.0,NetBanking,SUCCESS,,0
PAY00007401,U001825,SUB_U001825,2025-12-22,299.0,Card,SUCCESS,,0
PAY00007402,U001826,SUB_U001826,2025-12-20,299.0,UPI,SUCCESS,,0
PAY00007403,U001827,SUB_U001827,2025-06-02,799.0,Card,SUCCESS,,0
PAY00007404,U001827,SUB_U001827,2025-07-02,799.0,UPI,SUCCESS,,0
